"District","Ward","Village","Village.2002","UTM.Easting","UTM.Northing","Biter.ID","ID","Species","Other.species","Owner","Suspect","Rabid","Vaccination","Date.bitten.known","Date.bitten","Date.bitten.uncertainty","Symptoms.started.known","Symptoms.started","Symptoms.started.accuracy","Incubation.period","Incubation.period.units","Infectious.period","Infectious.period.units","Outcome","Action","Lateral.flow.test","Lateral.flow.test.date","Carnivore","Duplicated","month","day","cell_ID"
"Serengeti","Mugumu","Mugumu","Mugumu",687935.734319846,9796486.26923059,0,1754,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2004-11-15,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,35,1050,1903
"Serengeti","Mbalibali","Koreri","Koreri",692339.858486743,9799888.98232881,0,1759,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2003-06-06,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,18,522,1721
"Serengeti","Mugumu","Mugumu","Mugumu",687877.738363291,9797904.17052051,10,176,"Domestic dog","","Known","Yes",TRUE,"Vaccinated","true",2003-04-09,"0","true",2003-08-20,"0",133,"Day",NA,"","Tied","Buried","","",TRUE,FALSE,20,597,1778
"Serengeti","Rung'abure","Gesarya","Gesarya",681475.674529612,9812889.78269878,0,178,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2003-07-15,"+/- 7 days",NA,"",NA,"","Tied then killed","","","",TRUE,FALSE,19,561,921
"Serengeti","Kisangura","Kisangura","Kisangura",694760.99659856,9797756.39862179,0,179,"Domestic dog","","Known","Yes",TRUE,"Vaccinated","false",NA,"","true",2003-08-24,"0",NA,"",NA,"","Died","Thrown","","",TRUE,FALSE,20,601,1848
"Serengeti","Rung'abure","Rung'abure","Rung'abure",676503.8674827,9807544.93403094,1796,1797,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-07-25,"0","true",2005-08-15,"0",30,"Day",2,"Day","Died","Not applicable","","",TRUE,FALSE,44,1323,1201
"Serengeti","Rung'abure","Rung'abure","Rung'abure",677898.256265182,9807187.17578308,0,1799,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2005-05-15,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,41,1231,1202
"Serengeti","Mbalibali","Mbalibali","Mbalibali",692218.13768113,9807218.16948932,10,18,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-04-09,"0","true",2003-06-05,"+/- 7 days",1,"Month",1,"Day","Killed","Not applicable","","",TRUE,FALSE,18,521,1217
"Serengeti","Kenyamonta","Nyagasense","Nyagasense",643679.860125358,9811727.98321498,0,180,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2002-10-15,"+/- 28 days",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,10,288,937
"Serengeti","Rung'abure","Rung'abure","Rung'abure",677021.51200079,9809829.11040306,1799,1800,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-05-15,"0","true",2005-06-15,"+/- 28 days",1,"Month",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,42,1262,1083
"Serengeti","Rung'abure","Rung'abure","Rung'abure",677754.253636548,9811064.62131159,1799,1801,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2005-05-15,"0","true",2005-06-15,"+/- 28 days",1,"Month",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,42,1262,971
"Serengeti","Rung'abure","Gesarya","Gesarya",680779.542221985,9809174.03361163,1895,1807,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-08-18,"0","true",2005-09-15,"0",28,"Day",NA,"","Killed","Not applicable","","",TRUE,FALSE,45,1354,1087
"Serengeti","Geitasamo","Nyamoko","Nyamoko",683439.919439302,9800769.06020696,1809,1808,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-07-10,"0","true",2005-08-21,"0",42,"Day",NA,"","Killed","Buried","","",TRUE,FALSE,44,1329,1650
"Serengeti","Geitasamo","Nyamoko","Nyamoko",681721.514925355,9802340.52316493,0,1809,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2005-07-10,"0",13,"Day",NA,"","Killed","Not applicable","","",TRUE,FALSE,43,1287,1519
"Serengeti","Geitasamo","Nyamoko","Nyamoko",682061.07907866,9802144.9892121,1809,1811,"Domestic dog","","Known","Yes",TRUE,"Vaccinated after bite","true",2005-07-11,"0","true",2005-08-11,"+/- 28 days",NA,"",NA,"","Died","Buried","","",TRUE,FALSE,44,1319,1519
"Serengeti","Geitasamo","Nyamoko","Nyamoko",685480.224909251,9803093.51666225,0,1812,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-08-18,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,44,1326,1459
"Serengeti","Geitasamo","Nyamoko","Nyamoko",685690.987089768,9803951.2522143,1812,1813,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-08-18,"0","true",2005-08-25,"+/- 7 days",6,"Day",3,"Day","Died","Not applicable","","",TRUE,FALSE,44,1333,1395
"Serengeti","Geitasamo","Nyamoko","Nyamoko",683946.34515372,9804560.09192112,1812,8674,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-08-18,"0","true",2005-09-18,"+/- 28 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,45,1357,1393
"Serengeti","Geitasamo","Nyamoko","Nyamoko",682502.527065633,9801724.58558928,1809,1819,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-07-11,"0","true",2005-07-15,"+/- 7 days",7,"Day",NA,"","Died","Not applicable","","",TRUE,FALSE,43,1292,1585
"Serengeti","Kenyamonta","Nyagasense","Nyagasense",642131.86193559,9812935.44553615,0,182,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-02-17,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,14,413,827
"Serengeti","Majimoto","Iseresere","Iseresere",650935.970505209,9823582.53512097,0,183,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-08-10,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,20,587,352
"Serengeti","Kisangura","Kibeyo","Kibeyo",691009.021500498,9797381.55131423,0,1837,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-05-09,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,41,1225,1844
"Serengeti","Kisangura","Kibeyo","Kibeyo",691805.773150673,9797436.97120864,0,1844,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-05-15,"+/- 28 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,41,1231,1845
"Serengeti","Mbalibali","Kitunguruma","Kitunguruma",687864.074893116,9808284.66860538,0,1845,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2004-10-20,"0",NA,"",5,"Day","Killed","Not applicable","","",TRUE,FALSE,34,1024,1152
"Serengeti","Mbalibali","Kitunguruma","Kitunguruma",687464.885705654,9806644.05242412,0,1847,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2004-10-22,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,34,1026,1274
"Serengeti","Nyamoko","Itununu","Itununu",678511.716223474,9802458.91058529,0,1852,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-10-26,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,34,1030,1516
"Serengeti","Nyamoko","Kwitete","Kwitete",677263.389191736,9798244.31184803,0,1856,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-10-15,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,34,1019,1768
"Serengeti","Nyamoko","Kwitete","Kwitete",676973.039423263,9799405.9181761,1867,1859,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-04-15,"+/- 7 days","true",2005-05-05,"+/- 7 days",2,"Week",3,"Day","Disappeared","Not applicable","","",TRUE,FALSE,41,1221,1705
"Serengeti","Kenyamonta","Hekwe","Hekwe",641367.489286097,9822479.4520069,0,186,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","true",2003-02-15,"+/- 28 days","false",NA,"",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,15,439,385
"Serengeti","Nyamoko","Kwitete","Kwitete",677812.328358894,9800203.87189389,0,1865,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-10-15,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,34,1019,1644
"Serengeti","Nyamoko","Kwitete","Kwitete",676787.893885418,9800409.74263263,1876,1867,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-02-15,"+/- 28 days","true",2005-04-15,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,40,1201,1643
"Serengeti","Nyamoko","Kwitete","Kwitete",677738.421175776,9799919.59471424,1859,1868,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-05-05,"+/- 7 days","true",2005-05-14,"0",2,"Week",NA,"","Killed","Buried","","",TRUE,FALSE,41,1230,1644
"Serengeti","Nyamoko","Kwitete","Kwitete",677224.740954864,9799605.45691897,1876,1871,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-02-15,"+/- 28 days","true",2005-03-15,"+/- 28 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,39,1170,1706
"Serengeti","Nyamoko","Kwitete","Kwitete",677214.285432644,9800967.66082805,1876,1872,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-02-15,"+/- 28 days","true",2005-03-15,"+/- 28 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,39,1170,1580
"Serengeti","Nyamoko","Kwitete","Kwitete",676480.972113836,9800437.81638474,1876,1873,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-02-15,"+/- 28 days","true",2005-03-15,"+/- 28 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,39,1170,1643
"Serengeti","Nyamoko","Kwitete","Kwitete",678067.046772971,9800881.95124364,0,1876,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-02-15,"+/- 28 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,38,1142,1644
"Serengeti","Kenyamonta","Magatini","Magatini",640823.381486145,9819388.19732902,191,188,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-02-02,"0","true",2003-02-15,"+/- 7 days",1,"Week",NA,"","Tied then killed","Not applicable","","",TRUE,FALSE,14,411,522
"Serengeti","Issenye","Nyiberekera","Nyiberekera",651642.588799436,9780058.10079629,0,1886,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-06-15,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,42,1262,2831
"Serengeti","Issenye","Nyiberekera","Nyiberekera",652034.881269641,9779959.69201483,1886,1887,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-06-15,"+/- 7 days","true",2005-07-05,"+/- 7 days",2,"Week",2,"Day","Killed","Not applicable","","",TRUE,FALSE,43,1282,2831
"Serengeti","Kisangura","Kibeyo","Kibeyo",690862.382323602,9798883.6475584,0,1888,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-08-06,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,44,1314,1781
"Serengeti","Machochwe","Machochwe","Machochwe",687094.684815745,9814757.6526011,0,1892,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2005-08-09,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,44,1317,819
"Serengeti","Rung'abure","Gesarya","Gesarya",682645.907907505,9808498.57128106,0,1895,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-08-18,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,44,1326,1147
"Serengeti","Rung'abure","Rung'abure","Rung'abure",677723.363721066,9808351.92291996,1897,1896,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-05-25,"0","true",2005-07-19,"0",55,"Day",NA,"","Tied then died","Not applicable","","",TRUE,FALSE,43,1296,1142
"Serengeti","Rung'abure","Rung'abure","Rung'abure",677514.891818251,9809404.13607704,0,1897,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2005-05-25,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,41,1241,1084
"Serengeti","Kisangura","Kibeyo","Kibeyo",691079.286380173,9799158.2699007,1,19,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-05-30,"0","true",2003-06-25,"+/- 7 days",1,"Month",2,"Day","Died","Not applicable","","",TRUE,FALSE,18,541,1719
"Serengeti","Sedeco","Bonchugu","Bonchugu",698109.362603003,9792534.36966837,0,1906,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-02-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,38,1132,2150
"Serengeti","Sedeco","Bonchugu","Bonchugu",697252.58622861,9791061.70802741,1906,1907,"Domestic dog","","Known","Yes",TRUE,"Unknown","true",2005-02-05,"+/- 7 days","true",2005-04-06,"0",2,"Month",NA,"","Died","Buried","","",TRUE,FALSE,40,1192,2211
"Serengeti","Kenyamonta","Magatini","Magatini",639818.683371675,9821130.62716288,0,191,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","true",2003-01-25,"+/- 7 days","true",2003-02-02,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,14,398,428
"Serengeti","Sedeco","Bonchugu","Bonchugu",696187.949936881,9792003.54226956,1909,1912,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-03-15,"+/- 7 days","true",2005-03-25,"+/- 7 days",1,"Week",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,39,1180,2148
"Serengeti","Uwanja wa Ndege","Ngarawani","Ngarawani",679768.310261358,9798739.86266025,0,1915,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-02-15,"+/- 28 days","true",2005-02-15,"+/- 28 days",1,"Week",NA,"","Killed","Thrown","","",TRUE,FALSE,38,1142,1770
"Serengeti","Uwanja wa Ndege","Ngarawani","Ngarawani",678667.774942354,9795202.08788313,0,1919,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2005-04-24,"0",NA,"",3,"Day","Killed","Not applicable","","",TRUE,FALSE,40,1210,1954
"Serengeti","Mosongo","Kenokwe","Kenokwe",668698.919328147,9786294.73267786,0,1921,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2004-10-02,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,34,1006,2483
"Serengeti","Mosongo","Mosongo","Mosongo",661648.536417194,9793876.11191302,0,1922,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-06-21,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,30,903,2055
"Serengeti","Mosongo","Mosongo","Mosongo",659565.053941025,9792215.85014457,1924,1923,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2004-04-25,"+/- 7 days","true",2004-05-25,"+/- 7 days",1,"Month",NA,"","Killed","Thrown","","",TRUE,FALSE,29,876,2112
"Serengeti","Mosongo","Mosongo","Mosongo",660848.678871333,9791028.10422931,0,1924,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-04-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,28,846,2174
"Serengeti","Kenyamonta","Hekwe","Hekwe",640702.220522164,9820177.38283718,0,193,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2003-01-26,"0",NA,"",2,"Day","Killed","Not applicable","","",TRUE,FALSE,13,391,475
"Serengeti","Rung'abure","Gesarya","Gesarya",682454.12582989,9815146.5452615,0,1930,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2002-03-05,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,3,64,762
"Serengeti","Geitasamo","Nyamoko","Nyamoko",682975.525005554,9804737.74692578,0,1932,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2005-02-15,"+/- 7 days",NA,"",3,"Day","Died","Thrown","","",TRUE,FALSE,38,1142,1392
"Serengeti","Kenyamonta","Magatini","Magatini",639901.997199449,9819790.96195206,193,194,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-01-27,"0","false",NA,"",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,14,420,521
"Serengeti","Kenyamonta","Magatini","Magatini",640752.813344057,9819859.92839804,193,195,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-01-27,"0","false",NA,"",NA,"",NA,"","Died","Not applicable","","",TRUE,FALSE,14,420,522
"Serengeti","Geitasamo","Nyamoko","Nyamoko",683637.008743998,9801413.16169028,1809,1955,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-07-10,"0","true",2005-08-10,"+/- 28 days",NA,"",NA,"","Killed","Buried","","",TRUE,FALSE,44,1318,1586
"Serengeti","Kenyamonta","Hekwe","Hekwe",640527.106909843,9821230.28124649,0,196,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-01-15,"+/- 28 days","true",2003-01-26,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,13,391,429
"Serengeti","Rung'abure","Nyamerama","Nyamerama",679378.410113135,9805619.48986711,0,1968,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2005-08-08,"0",NA,"",4,"Day","Disappeared","Not applicable","","",TRUE,FALSE,44,1316,1327
"Serengeti","Rung'abure","Gesarya","Gesarya",682444.775906714,9810502.32306507,0,1969,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2005-09-15,"0",NA,"",3,"Day","Killed","Not applicable","","",TRUE,FALSE,45,1354,1031
"Serengeti","Kenyamonta","Hekwe","Hekwe",639922.692951111,9820498.10212957,196,197,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-01-26,"0","true",2003-02-15,"+/- 28 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,14,411,474
"Serengeti","Machochwe","Machochwe","Machochwe",687111.476254039,9816979.73872252,0,1974,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-08-25,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,44,1333,665
"Serengeti","Nyansurura","Marasomoche","Marasomoche",675953.029203776,9822797.66882857,0,1977,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2002-05-14,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,5,134,419
"Serengeti","Kisaka","Borenga","Borenga",669929.891295463,9830962.15076061,0,1979,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-08-13,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,44,1321,108
"Serengeti","Kenyamonta","Hekwe","Hekwe",640441.154832782,9820748.10865395,196,198,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-01-26,"0","true",2003-02-15,"+/- 28 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,14,411,475
"Serengeti","Kisaka","Borenga","Borenga",669610.507028544,9829780.64093193,0,1980,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2003-04-15,"+/- 28 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,16,470,172
"Serengeti","Kisaka","Borenga","Borenga",670450.554792018,9830424.26688394,0,1981,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2003-04-15,"+/- 28 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,16,470,141
"Serengeti","Kisaka","Borenga","Borenga",668955.620886889,9830711.57475882,0,1982,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-07-07,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,43,1284,139
"Serengeti","Kisaka","Nyiboko","Nyiboko",666238.273928004,9829478.05652555,0,1983,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2003-06-21,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,18,537,169
"Serengeti","Kisaka","Nyiboko","Nyiboko",665075.531886247,9830057.33399506,0,1984,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2005-09-10,"0",NA,"",2,"Day","Killed","Not applicable","","",TRUE,FALSE,45,1349,135
"Serengeti","Kenyamonta","Hekwe","Hekwe",640656.620582396,9820019.52529572,196,199,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-01-26,"0","true",2003-02-15,"+/- 28 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,14,411,475
"Serengeti","Kisaka","Nyiboko","Nyiboko",665625.209015063,9830060.40869321,0,1993,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2004-05-26,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,29,877,136
"Serengeti","Kisaka","Buchanchari","Buchanchari",663126.72235255,9830447.46593517,0,1995,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2005-08-07,"0",NA,"",3,"Day","Killed","Thrown","","",TRUE,FALSE,44,1315,133
"Serengeti","Kisaka","Buchanchari","Buchanchari",661411.141818686,9829780.96643614,1999,1996,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-08-10,"0","true",2005-09-07,"0",28,"Day",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,45,1346,164
"Serengeti","Kisaka","Buchanchari","Buchanchari",661685.826242873,9830471.16626604,1995,1999,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-08-07,"0","true",2005-08-10,"0",3,"Day",NA,"","Killed","Thrown","","",TRUE,FALSE,44,1318,132
"Serengeti","Kisangura","Kibeyo","Kibeyo",690295.052520361,9798123.78969336,1,2,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-05-30,"0","true",2003-06-02,"0",3,"Day",1,"Day","Killed","Not applicable","","",TRUE,FALSE,18,518,1781
"Serengeti","Kenyamonta","Hekwe","Hekwe",640810.508182103,9821778.61524945,0,200,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2003-02-05,"+/- 7 days","true",2003-02-15,"+/- 28 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,14,411,429
"Serengeti","Kisaka","Buchanchari","Buchanchari",662955.657341489,9830993.1636191,1995,2000,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-08-07,"0","true",2005-08-10,"0",3,"Day",NA,"","Killed","Thrown","","",TRUE,FALSE,44,1318,101
"Serengeti","Kisaka","Buchanchari","Buchanchari",663066.946347634,9829974.49431647,0,2002,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-08-11,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,44,1319,133
"Serengeti","Busawe","Nyamehuru","Nyamhuru",659643.450783563,9825328.71596648,2005,2004,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-08-05,"+/- 7 days","true",2005-09-21,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,45,1360,290
"Serengeti","Busawe","Nyamehuru","Nyamhuru",658470.681669188,9824259.34563897,0,2005,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-08-05,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,44,1313,322
"Serengeti","Kisaka","Buchanchari","Buchanchari",663027.652845131,9831197.35185243,0,2007,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-09-22,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,45,1361,101
"Serengeti","Kenyamonta","Mesaga","Mesaga",646052.256331797,9814566.06054242,0,2009,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-08-24,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,44,1332,778
"Serengeti","Kenyamonta","Magatini","Magatini",646094.351886106,9818062.22502863,0,2012,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-05-15,"+/- 28 days",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,41,1231,575
"Serengeti","Kenyamonta","Magatini","Magatini",644596.534255265,9820272.94317547,0,2015,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-06-08,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,42,1255,479
"Serengeti","Kenyamonta","Nyagasense","Nyagasense",642168.984122351,9812882.94522045,0,2016,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-09-23,"0",NA,"",NA,"","Killed","Not applicable","","",TRUE,FALSE,45,1362,881
"Serengeti","Kenyamonta","Kenyamonta","Kenyamonta",642088.08968343,9810143.9390232,0,2018,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-06-22,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,42,1269,990
"Serengeti","Kenyamonta","Hekwe","Hekwe",643192.47660267,9822236.67988523,0,202,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","false",NA,"","true",2003-02-05,"+/- 7 days",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,14,401,387
"Serengeti","Geitasamo","Nyamoko","Nyamoko",684818.309231459,9801337.32386694,2030,2029,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2005-08-25,"+/- 7 days","true",2005-09-12,"0",NA,"",NA,"","Killed","Thrown","","",TRUE,FALSE,45,1351,1587
"Serengeti","Geitasamo","Nyamoko","Nyamoko",684037.635227929,9800999.41791656,0,2030,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2005-08-25,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,44,1333,1586
"Serengeti","Geitasamo","Nyamoko","Nyamoko",683225.878376883,9800106.36562352,0,2031,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2005-05-11,"0",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,41,1227,1650
"Serengeti","Machochwe","Manyata","Manyata",687298.83387784,9811412.48419379,0,2032,"Domestic dog","","Known","Yes",TRUE,"Unknown","false",NA,"","true",2005-09-13,"0",NA,"",NA,"","Tied then killed","Not applicable","","",TRUE,FALSE,45,1352,981
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",689734.116709514,9814054.18742329,2035,2033,"Domestic dog","","Known","Yes",TRUE,"Not vaccinated","true",2004-08-15,"+/- 7 days","true",2004-09-12,"0",28,"Day",2,"Day","Killed","Not applicable","","",TRUE,FALSE,33,986,822
"Serengeti","Machochwe","Nyamakendo","Nyamakendo",688816.298709439,9814921.99702954,0,2035,"Domestic dog","","Unknown","Yes",TRUE,"Unknown","false",NA,"","true",2004-08-15,"+/- 7 days",NA,"",NA,"","Disappeared","Not applicable","","",TRUE,FALSE,32,958,768
