subject,race0W1B,object0NG1G,conditionRaceObj,conditionRace,rt,resp0DS1S,diffusionRT,ybin,lowerLim,upperLim
33,0,1,3,1,648,1,0.648,1,-0.851,0.851
33,0,1,3,1,453,1,0.453,1,-0.851,0.851
33,0,0,1,1,595,0,-0.595,1,-0.851,0.851
33,1,0,2,2,550,0,-0.55,1,-0.851,0.851
33,0,0,1,1,566,0,-0.566,1,-0.851,0.851
33,1,1,4,2,550,1,0.55,1,-0.851,0.851
33,0,1,3,1,447,1,0.447,1,-0.851,0.851
33,0,0,1,1,345,0,-0.345,1,-0.851,0.851
33,1,1,4,2,740,1,0.74,1,-0.851,0.851
33,1,0,2,2,677,0,-0.677,1,-0.851,0.851
33,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
33,0,0,1,1,765,1,0.765,1,-0.851,0.851
33,0,0,1,1,694,0,-0.694,1,-0.851,0.851
33,1,1,4,2,614,1,0.614,1,-0.851,0.851
33,1,0,2,2,617,0,-0.617,1,-0.851,0.851
33,1,0,2,2,675,0,-0.675,1,-0.851,0.851
33,0,0,1,1,524,0,-0.524,1,-0.851,0.851
33,1,1,4,2,562,1,0.562,1,-0.851,0.851
33,0,1,3,1,750,0,-0.75,1,-0.851,0.851
33,0,0,1,1,605,0,-0.605,1,-0.851,0.851
33,1,1,4,2,451,1,0.451,1,-0.851,0.851
33,0,1,3,1,415,1,0.415,1,-0.851,0.851
33,1,0,2,2,672,0,-0.672,1,-0.851,0.851
33,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
33,0,0,1,1,599,0,-0.599,1,-0.851,0.851
33,1,1,4,2,554,1,0.554,1,-0.851,0.851
33,1,0,2,2,680,0,-0.68,1,-0.851,0.851
33,1,1,4,2,557,0,-0.557,1,-0.851,0.851
33,0,1,3,1,504,1,0.504,1,-0.851,0.851
33,1,1,4,2,507,1,0.507,1,-0.851,0.851
33,0,1,3,1,520,1,0.52,1,-0.851,0.851
33,1,1,4,2,402,1,0.402,1,-0.851,0.851
33,1,1,4,2,566,1,0.566,1,-0.851,0.851
33,1,1,4,2,444,1,0.444,1,-0.851,0.851
33,0,0,1,1,546,0,-0.546,1,-0.851,0.851
33,0,1,3,1,446,1,0.446,1,-0.851,0.851
33,0,1,3,1,551,1,0.551,1,-0.851,0.851
33,1,0,2,2,681,0,-0.681,1,-0.851,0.851
33,0,0,1,1,586,0,-0.586,1,-0.851,0.851
33,1,0,2,2,650,0,-0.65,1,-0.851,0.851
33,1,1,4,2,438,1,0.438,1,-0.851,0.851
33,1,1,4,2,428,1,0.428,1,-0.851,0.851
33,1,1,4,2,704,1,0.704,1,-0.851,0.851
33,1,0,2,2,561,0,-0.561,1,-0.851,0.851
33,1,0,2,2,715,0,-0.715,1,-0.851,0.851
33,1,0,2,2,785,0,-0.785,1,-0.851,0.851
33,1,1,4,2,733,1,0.733,1,-0.851,0.851
33,1,0,2,2,573,0,-0.573,1,-0.851,0.851
33,0,0,1,1,558,0,-0.558,1,-0.851,0.851
33,0,1,3,1,542,0,-0.542,1,-0.851,0.851
33,1,1,4,2,690,0,-0.69,1,-0.851,0.851
33,1,1,4,2,629,1,0.629,1,-0.851,0.851
33,1,0,2,2,744,0,-0.744,1,-0.851,0.851
33,1,0,2,2,NaN,NaN,NaN,2,-0.851,0.851
33,0,0,1,1,493,0,-0.493,1,-0.851,0.851
33,0,0,1,1,571,1,0.571,1,-0.851,0.851
33,0,1,3,1,NaN,NaN,NaN,2,-0.851,0.851
33,1,0,2,2,769,1,0.769,1,-0.851,0.851
33,0,0,1,1,729,0,-0.729,1,-0.851,0.851
33,0,1,3,1,537,1,0.537,1,-0.851,0.851
33,1,0,2,2,545,0,-0.545,1,-0.851,0.851
33,1,0,2,2,702,1,0.702,1,-0.851,0.851
33,1,1,4,2,538,1,0.538,1,-0.851,0.851
33,1,0,2,2,846,1,0.846,1,-0.851,0.851
33,1,1,4,2,554,1,0.554,1,-0.851,0.851
33,0,1,3,1,599,1,0.599,1,-0.851,0.851
33,0,1,3,1,539,1,0.539,1,-0.851,0.851
33,0,1,3,1,526,1,0.526,1,-0.851,0.851
33,1,1,4,2,594,0,-0.594,1,-0.851,0.851
33,0,1,3,1,436,1,0.436,1,-0.851,0.851
33,0,0,1,1,661,0,-0.661,1,-0.851,0.851
33,1,1,4,2,662,0,-0.662,1,-0.851,0.851
33,0,1,3,1,664,1,0.664,1,-0.851,0.851
33,1,0,2,2,784,0,-0.784,1,-0.851,0.851
33,1,1,4,2,544,1,0.544,1,-0.851,0.851
33,0,1,3,1,497,1,0.497,1,-0.851,0.851
33,1,0,2,2,695,1,0.695,1,-0.851,0.851
33,0,0,1,1,710,0,-0.71,1,-0.851,0.851
33,1,1,4,2,571,1,0.571,1,-0.851,0.851
33,1,1,4,2,404,1,0.404,1,-0.851,0.851
33,1,0,2,2,833,0,-0.833,1,-0.851,0.851
33,0,0,1,1,749,0,-0.749,1,-0.851,0.851
33,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
33,0,0,1,1,684,0,-0.684,1,-0.851,0.851
33,0,1,3,1,735,1,0.735,1,-0.851,0.851
33,0,0,1,1,691,0,-0.691,1,-0.851,0.851
33,0,0,1,1,578,0,-0.578,1,-0.851,0.851
33,0,1,3,1,815,1,0.815,1,-0.851,0.851
33,0,0,1,1,597,0,-0.597,1,-0.851,0.851
33,0,1,3,1,711,1,0.711,1,-0.851,0.851
33,0,0,1,1,604,0,-0.604,1,-0.851,0.851
33,0,1,3,1,717,1,0.717,1,-0.851,0.851
34,0,0,1,1,620,0,-0.62,1,-0.851,0.851
34,0,0,1,1,603,0,-0.603,1,-0.851,0.851
34,1,0,2,2,826,0,-0.826,1,-0.851,0.851
34,0,1,3,1,445,1,0.445,1,-0.851,0.851
34,1,1,4,2,568,1,0.568,1,-0.851,0.851
34,1,0,2,2,574,0,-0.574,1,-0.851,0.851
34,1,1,4,2,503,1,0.503,1,-0.851,0.851
34,0,0,1,1,522,0,-0.522,1,-0.851,0.851
34,0,1,3,1,669,1,0.669,1,-0.851,0.851
34,0,0,1,1,572,0,-0.572,1,-0.851,0.851
34,0,1,3,1,579,1,0.579,1,-0.851,0.851
34,1,1,4,2,640,1,0.64,1,-0.851,0.851
34,0,0,1,1,534,1,0.534,1,-0.851,0.851
34,0,1,3,1,661,1,0.661,1,-0.851,0.851
34,0,1,3,1,587,1,0.587,1,-0.851,0.851
34,0,1,3,1,583,1,0.583,1,-0.851,0.851
34,1,1,4,2,458,1,0.458,1,-0.851,0.851
34,1,0,2,2,630,0,-0.63,1,-0.851,0.851
34,0,1,3,1,492,1,0.492,1,-0.851,0.851
34,1,0,2,2,630,0,-0.63,1,-0.851,0.851
34,1,1,4,2,573,1,0.573,1,-0.851,0.851
34,1,1,4,2,466,1,0.466,1,-0.851,0.851
34,1,1,4,2,411,1,0.411,1,-0.851,0.851
34,1,1,4,2,567,1,0.567,1,-0.851,0.851
34,1,0,2,2,697,0,-0.697,1,-0.851,0.851
34,1,0,2,2,763,0,-0.763,1,-0.851,0.851
34,0,0,1,1,NaN,NaN,NaN,0,-0.851,0.851
34,0,0,1,1,771,0,-0.771,1,-0.851,0.851
34,1,1,4,2,552,1,0.552,1,-0.851,0.851
34,0,1,3,1,465,1,0.465,1,-0.851,0.851
34,1,0,2,2,532,0,-0.532,1,-0.851,0.851
34,0,0,1,1,587,0,-0.587,1,-0.851,0.851
34,0,1,3,1,549,0,-0.549,1,-0.851,0.851
34,1,1,4,2,604,1,0.604,1,-0.851,0.851
34,0,0,1,1,751,0,-0.751,1,-0.851,0.851
34,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
34,0,1,3,1,560,1,0.56,1,-0.851,0.851
34,0,0,1,1,709,1,0.709,1,-0.851,0.851
34,1,1,4,2,751,1,0.751,1,-0.851,0.851
34,0,0,1,1,810,0,-0.81,1,-0.851,0.851
34,1,1,4,2,500,1,0.5,1,-0.851,0.851
34,0,1,3,1,702,1,0.702,1,-0.851,0.851
34,0,0,1,1,625,0,-0.625,1,-0.851,0.851
34,1,1,4,2,670,1,0.67,1,-0.851,0.851
34,0,1,3,1,574,1,0.574,1,-0.851,0.851
34,1,0,2,2,799,0,-0.799,1,-0.851,0.851
34,0,0,1,1,632,0,-0.632,1,-0.851,0.851
34,1,0,2,2,682,0,-0.682,1,-0.851,0.851
34,1,0,2,2,684,0,-0.684,1,-0.851,0.851
34,1,0,2,2,469,0,-0.469,1,-0.851,0.851
34,1,1,4,2,615,1,0.615,1,-0.851,0.851
34,0,0,1,1,560,0,-0.56,1,-0.851,0.851
34,0,1,3,1,565,1,0.565,1,-0.851,0.851
34,0,0,1,1,565,0,-0.565,1,-0.851,0.851
34,1,0,2,2,637,0,-0.637,1,-0.851,0.851
34,1,1,4,2,580,1,0.58,1,-0.851,0.851
34,0,0,1,1,490,0,-0.49,1,-0.851,0.851
34,0,1,3,1,778,1,0.778,1,-0.851,0.851
34,1,1,4,2,550,1,0.55,1,-0.851,0.851
34,1,1,4,2,445,1,0.445,1,-0.851,0.851
34,0,1,3,1,436,1,0.436,1,-0.851,0.851
34,1,0,2,2,515,0,-0.515,1,-0.851,0.851
34,1,0,2,2,568,0,-0.568,1,-0.851,0.851
34,0,0,1,1,669,0,-0.669,1,-0.851,0.851
34,0,0,1,1,607,0,-0.607,1,-0.851,0.851
34,1,0,2,2,672,0,-0.672,1,-0.851,0.851
34,1,0,2,2,849,0,-0.849,1,-0.851,0.851
34,1,0,2,2,830,0,-0.83,1,-0.851,0.851
34,0,0,1,1,590,0,-0.59,1,-0.851,0.851
34,1,0,2,2,478,0,-0.478,1,-0.851,0.851
34,0,1,3,1,545,1,0.545,1,-0.851,0.851
34,0,1,3,1,767,1,0.767,1,-0.851,0.851
34,1,0,2,2,565,0,-0.565,1,-0.851,0.851
34,1,1,4,2,620,1,0.62,1,-0.851,0.851
34,1,1,4,2,651,1,0.651,1,-0.851,0.851
34,0,1,3,1,471,1,0.471,1,-0.851,0.851
34,0,1,3,1,635,1,0.635,1,-0.851,0.851
34,0,1,3,1,389,1,0.389,1,-0.851,0.851
34,0,1,3,1,424,1,0.424,1,-0.851,0.851
34,0,1,3,1,455,1,0.455,1,-0.851,0.851
34,0,0,1,1,670,0,-0.67,1,-0.851,0.851
34,1,0,2,2,591,0,-0.591,1,-0.851,0.851
34,0,0,1,1,613,0,-0.613,1,-0.851,0.851
34,1,1,4,2,495,1,0.495,1,-0.851,0.851
34,1,1,4,2,459,1,0.459,1,-0.851,0.851
34,0,0,1,1,534,0,-0.534,1,-0.851,0.851
34,0,1,3,1,712,1,0.712,1,-0.851,0.851
34,1,0,2,2,540,0,-0.54,1,-0.851,0.851
34,0,1,3,1,499,1,0.499,1,-0.851,0.851
34,1,1,4,2,531,1,0.531,1,-0.851,0.851
34,1,1,4,2,479,1,0.479,1,-0.851,0.851
34,0,0,1,1,592,0,-0.592,1,-0.851,0.851
34,0,0,1,1,719,0,-0.719,1,-0.851,0.851
34,1,0,2,2,730,0,-0.73,1,-0.851,0.851
34,0,0,1,1,620,0,-0.62,1,-0.851,0.851
34,1,1,4,2,549,1,0.549,1,-0.851,0.851
34,0,1,3,1,633,1,0.633,1,-0.851,0.851
34,1,0,2,2,562,0,-0.562,1,-0.851,0.851
34,1,1,4,2,602,1,0.602,1,-0.851,0.851
34,1,0,2,2,666,0,-0.666,1,-0.851,0.851
35,1,1,4,2,634,1,0.634,1,-0.851,0.851
35,1,0,2,2,786,0,-0.786,1,-0.851,0.851
35,1,1,4,2,369,1,0.369,1,-0.851,0.851
35,0,1,3,1,413,0,-0.413,1,-0.851,0.851
35,1,1,4,2,579,1,0.579,1,-0.851,0.851
35,1,1,4,2,562,1,0.562,1,-0.851,0.851
35,0,0,1,1,421,1,0.421,1,-0.851,0.851
35,0,0,1,1,701,0,-0.701,1,-0.851,0.851
35,0,1,3,1,708,1,0.708,1,-0.851,0.851
35,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
35,1,1,4,2,660,1,0.66,1,-0.851,0.851
35,0,0,1,1,695,0,-0.695,1,-0.851,0.851
35,1,0,2,2,666,1,0.666,1,-0.851,0.851
35,0,0,1,1,NaN,NaN,NaN,0,-0.851,0.851
35,0,0,1,1,612,0,-0.612,1,-0.851,0.851
35,0,0,1,1,749,0,-0.749,1,-0.851,0.851
35,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
35,1,1,4,2,514,1,0.514,1,-0.851,0.851
35,0,0,1,1,606,0,-0.606,1,-0.851,0.851
35,1,0,2,2,604,0,-0.604,1,-0.851,0.851
35,0,1,3,1,465,1,0.465,1,-0.851,0.851
35,0,1,3,1,578,1,0.578,1,-0.851,0.851
35,1,0,2,2,518,1,0.518,1,-0.851,0.851
35,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
35,0,0,1,1,623,0,-0.623,1,-0.851,0.851
35,1,0,2,2,641,0,-0.641,1,-0.851,0.851
35,0,1,3,1,479,1,0.479,1,-0.851,0.851
35,0,1,3,1,520,1,0.52,1,-0.851,0.851
35,0,0,1,1,670,0,-0.67,1,-0.851,0.851
35,0,1,3,1,745,1,0.745,1,-0.851,0.851
35,0,1,3,1,499,1,0.499,1,-0.851,0.851
35,0,1,3,1,NaN,NaN,NaN,2,-0.851,0.851
35,0,1,3,1,552,1,0.552,1,-0.851,0.851
35,1,1,4,2,434,1,0.434,1,-0.851,0.851
35,1,1,4,2,477,1,0.477,1,-0.851,0.851
35,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
35,0,0,1,1,744,0,-0.744,1,-0.851,0.851
35,1,0,2,2,725,0,-0.725,1,-0.851,0.851
35,0,0,1,1,738,0,-0.738,1,-0.851,0.851
35,0,1,3,1,515,1,0.515,1,-0.851,0.851
35,1,1,4,2,450,1,0.45,1,-0.851,0.851
35,0,1,3,1,610,1,0.61,1,-0.851,0.851
35,0,0,1,1,634,0,-0.634,1,-0.851,0.851
35,1,1,4,2,480,1,0.48,1,-0.851,0.851
35,1,0,2,2,762,0,-0.762,1,-0.851,0.851
35,1,1,4,2,503,1,0.503,1,-0.851,0.851
35,0,0,1,1,646,0,-0.646,1,-0.851,0.851
35,1,1,4,2,602,1,0.602,1,-0.851,0.851
35,1,0,2,2,628,0,-0.628,1,-0.851,0.851
35,1,1,4,2,538,1,0.538,1,-0.851,0.851
35,1,1,4,2,438,1,0.438,1,-0.851,0.851
35,0,1,3,1,507,1,0.507,1,-0.851,0.851
35,0,0,1,1,720,0,-0.72,1,-0.851,0.851
35,1,0,2,2,744,0,-0.744,1,-0.851,0.851
35,1,1,4,2,561,1,0.561,1,-0.851,0.851
35,1,1,4,2,699,1,0.699,1,-0.851,0.851
35,1,1,4,2,551,1,0.551,1,-0.851,0.851
35,0,1,3,1,488,1,0.488,1,-0.851,0.851
35,1,0,2,2,721,0,-0.721,1,-0.851,0.851
35,1,0,2,2,659,0,-0.659,1,-0.851,0.851
35,0,0,1,1,510,1,0.51,1,-0.851,0.851
35,1,0,2,2,660,0,-0.66,1,-0.851,0.851
35,1,1,4,2,521,1,0.521,1,-0.851,0.851
35,0,1,3,1,593,1,0.593,1,-0.851,0.851
35,1,1,4,2,543,1,0.543,1,-0.851,0.851
35,1,1,4,2,457,1,0.457,1,-0.851,0.851
35,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
35,0,1,3,1,467,1,0.467,1,-0.851,0.851
35,0,0,1,1,670,0,-0.67,1,-0.851,0.851
35,1,0,2,2,667,0,-0.667,1,-0.851,0.851
35,1,1,4,2,549,1,0.549,1,-0.851,0.851
35,0,0,1,1,NaN,NaN,NaN,0,-0.851,0.851
35,1,0,2,2,695,0,-0.695,1,-0.851,0.851
35,1,0,2,2,678,0,-0.678,1,-0.851,0.851
35,0,0,1,1,737,0,-0.737,1,-0.851,0.851
35,1,0,2,2,609,0,-0.609,1,-0.851,0.851
35,1,1,4,2,656,1,0.656,1,-0.851,0.851
35,1,1,4,2,705,1,0.705,1,-0.851,0.851
35,1,1,4,2,563,1,0.563,1,-0.851,0.851
35,0,0,1,1,847,0,-0.847,1,-0.851,0.851
35,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
35,0,1,3,1,590,1,0.59,1,-0.851,0.851
35,1,0,2,2,717,0,-0.717,1,-0.851,0.851
35,1,0,2,2,638,0,-0.638,1,-0.851,0.851
35,1,1,4,2,593,1,0.593,1,-0.851,0.851
35,1,0,2,2,672,0,-0.672,1,-0.851,0.851
35,0,0,1,1,833,0,-0.833,1,-0.851,0.851
35,0,1,3,1,680,1,0.68,1,-0.851,0.851
35,0,0,1,1,846,0,-0.846,1,-0.851,0.851
35,0,1,3,1,582,1,0.582,1,-0.851,0.851
35,0,1,3,1,561,1,0.561,1,-0.851,0.851
35,0,1,3,1,433,1,0.433,1,-0.851,0.851
35,0,0,1,1,785,0,-0.785,1,-0.851,0.851
35,0,1,3,1,500,1,0.5,1,-0.851,0.851
35,0,1,3,1,589,1,0.589,1,-0.851,0.851
35,0,0,1,1,724,0,-0.724,1,-0.851,0.851
35,0,0,1,1,561,0,-0.561,1,-0.851,0.851
35,0,0,1,1,698,0,-0.698,1,-0.851,0.851
35,0,1,3,1,647,1,0.647,1,-0.851,0.851
35,0,1,3,1,539,1,0.539,1,-0.851,0.851
36,0,1,3,1,446,1,0.446,1,-0.851,0.851
36,1,1,4,2,752,1,0.752,1,-0.851,0.851
36,1,0,2,2,740,0,-0.74,1,-0.851,0.851
36,1,1,4,2,603,1,0.603,1,-0.851,0.851
36,0,0,1,1,659,0,-0.659,1,-0.851,0.851
36,1,1,4,2,551,1,0.551,1,-0.851,0.851
36,0,0,1,1,627,0,-0.627,1,-0.851,0.851
36,0,1,3,1,453,1,0.453,1,-0.851,0.851
36,0,0,1,1,684,0,-0.684,1,-0.851,0.851
36,1,0,2,2,808,0,-0.808,1,-0.851,0.851
36,0,0,1,1,619,0,-0.619,1,-0.851,0.851
36,1,0,2,2,589,0,-0.589,1,-0.851,0.851
36,1,1,4,2,727,1,0.727,1,-0.851,0.851
36,1,1,4,2,488,1,0.488,1,-0.851,0.851
36,0,1,3,1,551,1,0.551,1,-0.851,0.851
36,0,0,1,1,580,0,-0.58,1,-0.851,0.851
36,1,1,4,2,529,1,0.529,1,-0.851,0.851
36,1,1,4,2,524,1,0.524,1,-0.851,0.851
36,1,0,2,2,717,0,-0.717,1,-0.851,0.851
36,1,0,2,2,621,0,-0.621,1,-0.851,0.851
36,0,1,3,1,800,1,0.8,1,-0.851,0.851
36,1,1,4,2,473,1,0.473,1,-0.851,0.851
36,1,1,4,2,611,1,0.611,1,-0.851,0.851
36,1,0,2,2,711,0,-0.711,1,-0.851,0.851
36,1,0,2,2,727,0,-0.727,1,-0.851,0.851
36,1,1,4,2,594,1,0.594,1,-0.851,0.851
36,0,1,3,1,428,1,0.428,1,-0.851,0.851
36,1,0,2,2,484,0,-0.484,1,-0.851,0.851
36,0,0,1,1,503,0,-0.503,1,-0.851,0.851
36,1,1,4,2,435,1,0.435,1,-0.851,0.851
36,1,1,4,2,570,1,0.57,1,-0.851,0.851
36,1,1,4,2,394,1,0.394,1,-0.851,0.851
36,0,0,1,1,382,1,0.382,1,-0.851,0.851
36,0,0,1,1,593,0,-0.593,1,-0.851,0.851
36,1,1,4,2,482,1,0.482,1,-0.851,0.851
36,0,1,3,1,426,1,0.426,1,-0.851,0.851
36,0,1,3,1,505,1,0.505,1,-0.851,0.851
36,0,1,3,1,673,1,0.673,1,-0.851,0.851
36,0,1,3,1,472,1,0.472,1,-0.851,0.851
36,1,0,2,2,615,0,-0.615,1,-0.851,0.851
36,0,0,1,1,805,0,-0.805,1,-0.851,0.851
36,0,1,3,1,646,1,0.646,1,-0.851,0.851
36,1,1,4,2,640,1,0.64,1,-0.851,0.851
36,1,0,2,2,467,1,0.467,1,-0.851,0.851
36,1,0,2,2,809,0,-0.809,1,-0.851,0.851
36,0,1,3,1,556,1,0.556,1,-0.851,0.851
36,1,1,4,2,599,1,0.599,1,-0.851,0.851
36,1,0,2,2,615,0,-0.615,1,-0.851,0.851
36,1,0,2,2,630,0,-0.63,1,-0.851,0.851
36,0,1,3,1,622,1,0.622,1,-0.851,0.851
36,1,1,4,2,536,1,0.536,1,-0.851,0.851
36,1,0,2,2,604,0,-0.604,1,-0.851,0.851
36,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
36,0,1,3,1,590,1,0.59,1,-0.851,0.851
36,0,1,3,1,467,1,0.467,1,-0.851,0.851
36,0,0,1,1,603,0,-0.603,1,-0.851,0.851
36,1,1,4,2,450,1,0.45,1,-0.851,0.851
36,0,1,3,1,605,1,0.605,1,-0.851,0.851
36,0,0,1,1,435,1,0.435,1,-0.851,0.851
36,1,1,4,2,485,1,0.485,1,-0.851,0.851
36,1,0,2,2,627,0,-0.627,1,-0.851,0.851
36,1,0,2,2,759,0,-0.759,1,-0.851,0.851
36,0,1,3,1,457,1,0.457,1,-0.851,0.851
36,0,0,1,1,576,0,-0.576,1,-0.851,0.851
36,1,0,2,2,670,0,-0.67,1,-0.851,0.851
36,1,1,4,2,489,1,0.489,1,-0.851,0.851
36,1,1,4,2,611,1,0.611,1,-0.851,0.851
36,0,0,1,1,708,0,-0.708,1,-0.851,0.851
36,1,1,4,2,543,1,0.543,1,-0.851,0.851
36,0,1,3,1,473,1,0.473,1,-0.851,0.851
36,0,1,3,1,NaN,NaN,NaN,2,-0.851,0.851
36,1,0,2,2,571,0,-0.571,1,-0.851,0.851
36,1,0,2,2,637,0,-0.637,1,-0.851,0.851
36,1,0,2,2,731,0,-0.731,1,-0.851,0.851
36,1,1,4,2,582,1,0.582,1,-0.851,0.851
36,0,0,1,1,577,0,-0.577,1,-0.851,0.851
36,1,1,4,2,781,1,0.781,1,-0.851,0.851
36,1,0,2,2,581,0,-0.581,1,-0.851,0.851
36,0,0,1,1,758,0,-0.758,1,-0.851,0.851
36,0,0,1,1,585,0,-0.585,1,-0.851,0.851
36,1,1,4,2,538,1,0.538,1,-0.851,0.851
36,0,0,1,1,561,0,-0.561,1,-0.851,0.851
36,0,0,1,1,579,0,-0.579,1,-0.851,0.851
36,0,1,3,1,618,0,-0.618,1,-0.851,0.851
36,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
36,0,1,3,1,479,1,0.479,1,-0.851,0.851
36,1,0,2,2,546,0,-0.546,1,-0.851,0.851
36,1,0,2,2,628,0,-0.628,1,-0.851,0.851
36,0,0,1,1,509,1,0.509,1,-0.851,0.851
36,0,1,3,1,630,1,0.63,1,-0.851,0.851
36,0,0,1,1,551,0,-0.551,1,-0.851,0.851
36,0,1,3,1,584,1,0.584,1,-0.851,0.851
36,0,0,1,1,542,0,-0.542,1,-0.851,0.851
36,0,0,1,1,503,0,-0.503,1,-0.851,0.851
36,0,1,3,1,624,1,0.624,1,-0.851,0.851
36,0,0,1,1,781,0,-0.781,1,-0.851,0.851
36,0,1,3,1,591,1,0.591,1,-0.851,0.851
36,0,0,1,1,783,0,-0.783,1,-0.851,0.851
36,0,1,3,1,565,1,0.565,1,-0.851,0.851
36,0,0,1,1,557,0,-0.557,1,-0.851,0.851
37,1,1,4,2,631,0,-0.631,1,-0.851,0.851
37,1,0,2,2,684,1,0.684,1,-0.851,0.851
37,0,1,3,1,742,0,-0.742,1,-0.851,0.851
37,1,1,4,2,449,1,0.449,1,-0.851,0.851
37,1,0,2,2,682,0,-0.682,1,-0.851,0.851
37,0,0,1,1,616,0,-0.616,1,-0.851,0.851
37,0,1,3,1,507,0,-0.507,1,-0.851,0.851
37,0,1,3,1,579,0,-0.579,1,-0.851,0.851
37,0,0,1,1,659,0,-0.659,1,-0.851,0.851
37,0,1,3,1,714,0,-0.714,1,-0.851,0.851
37,1,0,2,2,NaN,NaN,NaN,0,-0.851,0.851
37,1,0,2,2,502,0,-0.502,1,-0.851,0.851
37,1,1,4,2,524,1,0.524,1,-0.851,0.851
37,1,1,4,2,504,1,0.504,1,-0.851,0.851
37,0,0,1,1,674,0,-0.674,1,-0.851,0.851
37,0,0,1,1,620,0,-0.62,1,-0.851,0.851
37,0,1,3,1,774,1,0.774,1,-0.851,0.851
37,1,0,2,2,590,0,-0.59,1,-0.851,0.851
37,1,1,4,2,588,0,-0.588,1,-0.851,0.851
37,0,0,1,1,671,0,-0.671,1,-0.851,0.851
37,0,0,1,1,661,0,-0.661,1,-0.851,0.851
37,0,0,1,1,NaN,NaN,NaN,0,-0.851,0.851
37,1,1,4,2,433,1,0.433,1,-0.851,0.851
37,1,0,2,2,747,0,-0.747,1,-0.851,0.851
37,0,1,3,1,647,1,0.647,1,-0.851,0.851
37,1,0,2,2,667,0,-0.667,1,-0.851,0.851
37,1,1,4,2,687,1,0.687,1,-0.851,0.851
37,0,1,3,1,761,1,0.761,1,-0.851,0.851
37,0,0,1,1,480,0,-0.48,1,-0.851,0.851
37,1,1,4,2,618,1,0.618,1,-0.851,0.851
37,0,0,1,1,715,0,-0.715,1,-0.851,0.851
37,0,1,3,1,506,0,-0.506,1,-0.851,0.851
37,1,1,4,2,636,0,-0.636,1,-0.851,0.851
37,0,0,1,1,804,0,-0.804,1,-0.851,0.851
37,0,1,3,1,844,0,-0.844,1,-0.851,0.851
37,0,0,1,1,670,1,0.67,1,-0.851,0.851
37,0,1,3,1,817,1,0.817,1,-0.851,0.851
37,0,1,3,1,559,1,0.559,1,-0.851,0.851
37,0,1,3,1,507,1,0.507,1,-0.851,0.851
37,0,1,3,1,746,1,0.746,1,-0.851,0.851
37,1,0,2,2,543,0,-0.543,1,-0.851,0.851
37,0,1,3,1,819,1,0.819,1,-0.851,0.851
37,1,1,4,2,NaN,NaN,NaN,2,-0.851,0.851
37,0,0,1,1,620,1,0.62,1,-0.851,0.851
37,0,1,3,1,730,1,0.73,1,-0.851,0.851
37,1,1,4,2,687,1,0.687,1,-0.851,0.851
37,0,0,1,1,655,0,-0.655,1,-0.851,0.851
37,1,0,2,2,807,0,-0.807,1,-0.851,0.851
37,1,1,4,2,585,0,-0.585,1,-0.851,0.851
37,0,0,1,1,699,0,-0.699,1,-0.851,0.851
37,0,0,1,1,642,0,-0.642,1,-0.851,0.851
37,1,1,4,2,543,1,0.543,1,-0.851,0.851
37,1,1,4,2,501,1,0.501,1,-0.851,0.851
37,1,1,4,2,533,1,0.533,1,-0.851,0.851
37,0,1,3,1,621,1,0.621,1,-0.851,0.851
37,1,0,2,2,548,0,-0.548,1,-0.851,0.851
37,1,0,2,2,643,0,-0.643,1,-0.851,0.851
37,0,0,1,1,570,0,-0.57,1,-0.851,0.851
37,1,1,4,2,771,1,0.771,1,-0.851,0.851
37,1,0,2,2,630,0,-0.63,1,-0.851,0.851
37,1,0,2,2,781,0,-0.781,1,-0.851,0.851
37,0,0,1,1,NaN,NaN,NaN,0,-0.851,0.851
37,1,1,4,2,770,1,0.77,1,-0.851,0.851
37,0,0,1,1,610,1,0.61,1,-0.851,0.851
37,1,1,4,2,758,1,0.758,1,-0.851,0.851
37,0,1,3,1,664,1,0.664,1,-0.851,0.851
37,0,1,3,1,738,1,0.738,1,-0.851,0.851
37,1,1,4,2,549,1,0.549,1,-0.851,0.851
37,0,1,3,1,842,0,-0.842,1,-0.851,0.851
37,1,0,2,2,734,0,-0.734,1,-0.851,0.851
37,1,0,2,2,596,0,-0.596,1,-0.851,0.851
37,1,1,4,2,631,1,0.631,1,-0.851,0.851
37,0,1,3,1,785,1,0.785,1,-0.851,0.851
37,1,0,2,2,676,0,-0.676,1,-0.851,0.851
37,1,1,4,2,665,1,0.665,1,-0.851,0.851
37,0,1,3,1,642,1,0.642,1,-0.851,0.851
37,1,0,2,2,845,0,-0.845,1,-0.851,0.851
37,0,0,1,1,663,0,-0.663,1,-0.851,0.851
