,index,Brain,BrainRegion,BregmanRegion,Cohort,Date,VOID_PERCENTAGE,Cfos_Counts,counts_per_area,rat_ID,group,surgery,stimulus
214,8,2,M2C,2.70,4,04-05-18,14.698225175704499,264.0,491.409109771388,18,Sham_Novel,Sham,Novel
215,9,2,DPC,2.70,4,04-05-18,10.397079333825266,205.0,363.26958581322464,18,Sham_Novel,Sham,Novel
216,10,2,IFC,2.70,4,04-05-18,8.191265348538066,189.0,326.87006250377146,18,Sham_Novel,Sham,Novel
217,11,2,PRL,2.70,4,04-05-18,11.046025104602627,250.0,446.2435923901246,18,Sham_Novel,Sham,Novel
218,12,2,ACC,2.70,4,04-05-18,12.973992944458203,224.0,408.6921579117661,18,Sham_Novel,Sham,Novel
219,14,2,PRL,2.70,4,04-05-18,18.381053955752666,114.0,221.7742977187145,18,Sham_Novel,Sham,Novel
220,17,2,M2C,2.70,4,04-05-18,12.284613162241259,290.0,524.95195637938,18,Sham_Novel,Sham,Novel
221,19,2,VCA1,n4.80,4,04-05-18,5.742882927229438,469.0,790.0526498056417,18,Sham_Novel,Sham,Novel
222,20,2,VCA1,n4.80,4,04-05-18,13.560717147545164,455.0,835.7907979879529,18,Sham_Novel,Sham,Novel
223,26,2,DCA3,n4.80,4,04-05-18,12.473695846195296,210.0,380.9588331955309,18,Sham_Novel,Sham,Novel
224,27,2,V2C,n4.80,4,04-05-18,8.952624435129007,853.0,1487.575246683156,18,Sham_Novel,Sham,Novel
225,28,2,VDG,n4.80,4,04-05-18,20.335274974703655,420.0,837.1062272232213,18,Sham_Novel,Sham,Novel
226,29,2,MOC,4.20,4,04-05-18,9.112040911204193,217.0,379.097330456062,18,Sham_Novel,Sham,Novel
227,30,2,VOC,4.20,4,04-05-18,20.674925479257798,224.0,448.36827236353633,18,Sham_Novel,Sham,Novel
228,32,2,VOC,4.20,4,04-05-18,20.654962124319525,205.0,410.2337934359121,18,Sham_Novel,Sham,Novel
229,34,3,IFC,2.70,4,04-05-18,18.99937101758396,116.0,227.38768576748467,19,Lesion_Novel,Lesion,Novel
230,36,3,PRL,2.70,4,04-05-18,14.204063773347341,173.0,320.1671197713584,19,Lesion_Novel,Lesion,Novel
231,37,3,ACC,2.70,4,04-05-18,5.944977712144958,158.0,266.7303531555462,19,Lesion_Novel,Lesion,Novel
232,40,3,PRL,2.70,4,04-05-18,13.785653731506756,145.0,267.0458335417609,19,Lesion_Novel,Lesion,Novel
233,41,3,ACC,2.70,4,04-05-18,17.66730808017438,163.0,314.3493979571223,19,Lesion_Novel,Lesion,Novel
234,44,3,PRL,2.70,4,04-05-18,8.851970355785312,129.0,224.7189873257656,19,Lesion_Novel,Lesion,Novel
235,45,3,ACC,2.70,4,04-05-18,7.980146033308638,351.0,605.651671931761,19,Lesion_Novel,Lesion,Novel
236,46,3,M2C,2.70,4,04-05-18,19.36205702947451,332.0,653.7263442495545,19,Lesion_Novel,Lesion,Novel
237,48,3,PRL,4.20,4,04-05-18,12.540542018759947,191.0,346.75595601036395,19,Lesion_Novel,Lesion,Novel
238,49,3,M2C,4.20,4,04-05-18,10.116498482237859,261.0,461.0604486114795,19,Lesion_Novel,Lesion,Novel
239,51,3,PRL,4.20,4,04-05-18,12.581289140481829,259.0,470.42750914182324,19,Lesion_Novel,Lesion,Novel
240,52,3,VOC,4.20,4,04-05-18,20.323789208849526,312.0,621.7606970618102,19,Lesion_Novel,Lesion,Novel
241,53,3,PRL,4.20,4,04-05-18,19.574206251538282,224.0,442.2318383230658,19,Lesion_Novel,Lesion,Novel
242,54,3,PRL,4.20,4,04-05-18,11.834440889326382,222.0,399.807882386456,19,Lesion_Novel,Lesion,Novel
243,55,3,VOC,4.20,4,04-05-18,12.669073208083876,286.0,519.9903783481187,19,Lesion_Novel,Lesion,Novel
244,56,3,MOC,4.20,4,04-05-18,8.503021850302261,334.0,579.6115879332842,19,Lesion_Novel,Lesion,Novel
245,57,3,MOC,4.20,4,04-05-18,9.304564224574309,378.0,661.7648744358695,19,Lesion_Novel,Lesion,Novel
246,58,3,PRL,4.20,4,04-05-18,23.020756419722662,265.0,546.5999383289039,19,Lesion_Novel,Lesion,Novel
247,59,3,PRL,4.20,4,04-05-18,6.072688489621755,332.0,561.2334348577737,19,Lesion_Novel,Lesion,Novel
248,62,3,DCA3,n2.56,4,04-05-18,16.114802964421457,32.0,60.5706163642553,19,Lesion_Novel,Lesion,Novel
249,64,3,DCA1,n2.56,4,04-05-18,23.362868159815914,28.0,58.011772106998336,19,Lesion_Novel,Lesion,Novel
250,65,3,DCA3,n2.56,4,04-05-18,15.81179752235571,25.0,47.15047969487637,19,Lesion_Novel,Lesion,Novel
251,66,3,TE2,n5.3,4,04-05-18,5.124565865397627,281.0,470.2728292597472,19,Lesion_Novel,Lesion,Novel
252,67,3,DSUB,n5.3,4,04-05-18,23.194410260617044,44.0,90.96141172919621,19,Lesion_Novel,Lesion,Novel
253,68,3,V2C,n.53,4,04-05-18,6.030640668523667,350.0,591.3970068110201,19,Lesion_Novel,Lesion,Novel
254,70,3,V2C,n.53,4,04-05-18,6.211808186471463,301.0,509.5838742464015,19,Lesion_Novel,Lesion,Novel
255,72,3,TE2,n5.3,4,04-05-18,23.49127005325717,131.0,271.8677210219451,19,Lesion_Novel,Lesion,Novel
256,75,3,V2C,n6.30,4,04-05-18,8.089169196888655,634.0,1095.2667655646874,19,Lesion_Novel,Lesion,Novel
257,77,3,DCA3,n2.56,4,04-05-18,12.411190417589422,99.0,179.46671538939532,19,Lesion_Novel,Lesion,Novel
258,78,3,DCA1,n2.56,4,04-05-18,16.314983455027658,75.0,142.30196618305345,19,Lesion_Novel,Lesion,Novel
259,79,3,DCA3,n2.56,4,04-05-18,3.1438181967347454,136.0,222.95073451336984,19,Lesion_Novel,Lesion,Novel
260,81,3,DCA1,n2.56,4,04-05-18,15.491016490278403,76.0,142.79337484022105,19,Lesion_Novel,Lesion,Novel
261,82,3,DCA3,n2.56,4,04-05-18,15.09831268630176,142.0,265.56410102244917,19,Lesion_Novel,Lesion,Novel
262,85,3,DCA3,n2.56,4,04-05-18,8.468017611507726,147.0,255.0009568675079,19,Lesion_Novel,Lesion,Novel
263,90,3,VCA3,n4.80,4,04-05-18,23.461685509858643,51.0,105.80072062133638,19,Lesion_Novel,Lesion,Novel
264,94,4,DCA1,n2.56,4,03-05-18,13.474991112204853,171.0,313.7991779286229,20,Sham_Novel,Sham,Novel
265,95,4,DCA3,n2.56,4,03-05-18,11.014302513195087,168.0,299.7687911300122,20,Sham_Novel,Sham,Novel
266,104,4,PSTC,n7.30,4,03-05-18,18.346596658188332,68.0,132.23059904069493,20,Sham_Novel,Sham,Novel
267,105,4,LENT,n7.30,4,03-05-18,24.857589847859575,93.0,196.51475829923083,20,Sham_Novel,Sham,Novel
268,108,4,IDG,n4.80,4,03-05-18,21.929882134165116,68.0,138.29975838071925,20,Sham_Novel,Sham,Novel
269,111,4,PRH,n6.30,4,03-05-18,20.88617619749881,82.0,164.5730888160026,20,Sham_Novel,Sham,Novel
270,112,4,TE2,n6.30,4,03-05-18,23.411983177671683,66.0,136.82972535236655,20,Sham_Novel,Sham,Novel
271,113,4,V2C,n6.30,4,03-05-18,18.841055975462403,287.0,561.491068877159,20,Sham_Novel,Sham,Novel
272,115,4,PSTC,n7.30,4,03-05-18,24.27085040144217,404.0,847.0628378188177,20,Sham_Novel,Sham,Novel
273,116,4,LENT,n7.30,4,03-05-18,18.91370353613226,588.0,1151.4025975250258,20,Sham_Novel,Sham,Novel
274,118,4,DCA3,n2.56,4,03-05-18,11.694150463532798,184.0,330.8458517864826,20,Sham_Novel,Sham,Novel
275,119,4,DCA1,n2.56,4,03-05-18,20.217409139388003,180.0,358.22980224494285,20,Sham_Novel,Sham,Novel
276,120,4,DCA3,n2.56,4,03-05-18,12.396149533732377,164.0,297.2473534422106,20,Sham_Novel,Sham,Novel
277,121,4,DCA3,n2.56,4,03-05-18,14.816637952252114,32.0,59.64754109416285,20,Sham_Novel,Sham,Novel
278,122,4,TE2,n6.30,4,03-05-18,9.854787103125824,95.0,167.33172195004292,20,Sham_Novel,Sham,Novel
279,123,4,V2C,n6.50,4,03-05-18,9.453605710066668,118.0,206.9227256089962,20,Sham_Novel,Sham,Novel
280,124,4,IFC,2.70,4,03-05-18,6.975531159539093,230.0,392.57982834772923,20,Sham_Novel,Sham,Novel
281,125,5,MOC,4.20,4,03-05-18,20.42579374846167,149.0,297.31121852196515,21,Sham_Familiar,Sham,Familiar
282,126,5,PRL,4.20,4,03-05-18,15.810977110509725,273.0,514.8782207931647,21,Sham_Familiar,Sham,Familiar
283,127,5,M2C,4.20,4,03-05-18,2.7686165121557322,176.0,287.411106199519,21,Sham_Familiar,Sham,Familiar
284,128,5,IFC,2.70,4,03-05-18,8.996909782043874,83.0,144.81691649061244,21,Sham_Familiar,Sham,Familiar
285,129,5,PRL,2.70,4,03-05-18,14.820193070254122,79.0,147.2610129979734,21,Sham_Familiar,Sham,Familiar
286,131,5,M2C,2.70,4,03-05-18,12.086307326278039,147.0,265.4961062740358,21,Sham_Familiar,Sham,Familiar
287,134,5,ACC,2.70,4,03-05-18,13.15393660951143,51.0,93.24324571614727,21,Sham_Familiar,Sham,Familiar
288,135,5,IFC,2.70,4,03-05-18,11.352746539910259,146.0,261.5079613067025,21,Sham_Familiar,Sham,Familiar
289,136,5,PRL,2.70,4,03-05-18,7.387611815817796,153.0,262.3129255266035,21,Sham_Familiar,Sham,Familiar
290,137,5,DPC,2.70,4,03-05-18,21.791195586869524,135.0,274.0788133866534,21,Sham_Familiar,Sham,Familiar
291,138,5,IFC,2.70,4,03-05-18,7.6902070020208075,156.0,268.33304870391135,21,Sham_Familiar,Sham,Familiar
292,139,5,PRL,2.70,4,03-05-18,3.4433884974602695,172.0,282.8419183268188,21,Sham_Familiar,Sham,Familiar
293,140,5,MOC,4.20,4,03-05-18,12.175185276342107,106.0,191.6399137349994,21,Sham_Familiar,Sham,Familiar
294,141,5,M2C,4.20,4,03-05-18,14.552738808214816,51.0,94.76967096726493,21,Sham_Familiar,Sham,Familiar
295,142,5,MOC,4.20,4,03-05-18,10.53162687669189,77.0,136.65279805723247,21,Sham_Familiar,Sham,Familiar
296,143,5,PRL,4.20,4,03-05-18,13.567971121503218,76.0,139.616333392261,21,Sham_Familiar,Sham,Familiar
297,144,5,M2C,4.20,4,03-05-18,18.234200235185334,59.0,114.57178156656609,21,Sham_Familiar,Sham,Familiar
298,149,5,TE2,n6.30,4,03-05-18,8.782177675539515,96.0,167.10478146065674,21,Sham_Familiar,Sham,Familiar
299,150,5,PRH,n6.30,4,03-05-18,19.291817285573593,137.0,269.52579910548525,21,Sham_Familiar,Sham,Familiar
300,152,5,DPC,2.70,4,03-05-18,18.805753821751797,93.0,181.86747539538698,21,Sham_Familiar,Sham,Familiar
301,153,5,IFC,2.70,4,03-05-18,10.09762900976261,92.0,162.48528089873193,21,Sham_Familiar,Sham,Familiar
302,154,5,PRL,2.70,4,03-05-18,13.097601662701347,63.0,115.10816505292924,21,Sham_Familiar,Sham,Familiar
303,155,5,PRL,2.70,4,03-05-18,6.409604288019227,64.0,108.57904915624933,21,Sham_Familiar,Sham,Familiar
304,157,5,ACC,2.70,4,03-05-18,22.467798835015284,88.0,180.21789053869742,21,Sham_Familiar,Sham,Familiar
305,158,5,M2C,2.70,4,03-05-18,16.916618809309213,103.0,196.84319520075243,21,Sham_Familiar,Sham,Familiar
306,162,5,ACC,2.70,4,03-05-18,12.462329422703544,68.0,123.3420808024053,21,Sham_Familiar,Sham,Familiar
307,171,5,PRL,4.20,4,03-05-18,9.735553914731925,265.0,466.1508669076358,21,Sham_Familiar,Sham,Familiar
308,172,5,M2C,4.20,4,03-05-18,7.204856838132493,338.0,578.3474137634867,21,Sham_Familiar,Sham,Familiar
309,174,6,PRL,4.20,4,03-05-18,15.949626712609696,385.0,727.3081038631614,22,Lesion_Familiar,Lesion,Familiar
310,176,6,TE2,n6.30,4,03-05-18,20.74881205964317,138.0,276.4844108356648,22,Lesion_Familiar,Lesion,Familiar
311,177,6,M2C,4.20,4,03-05-18,2.654579265457928,440.0,717.6860317281165,22,Lesion_Familiar,Lesion,Familiar
312,178,6,IFC,2.70,4,03-05-18,18.007219624251675,131.0,253.68397014448203,22,Lesion_Familiar,Lesion,Familiar
313,179,6,M2C,2.70,4,03-05-18,2.9633275904504144,466.0,762.5131980857667,22,Lesion_Familiar,Lesion,Familiar
314,180,6,DCA3,n2.56,4,03-05-18,10.48787157819893,206.0,365.4118946784977,22,Lesion_Familiar,Lesion,Familiar
315,181,6,DDG,n2.56,4,03-05-18,16.527470123335334,45.0,85.5985250142038,22,Lesion_Familiar,Lesion,Familiar
316,183,6,DDG,n2.56,4,03-05-18,8.707304400142238,115.0,200.0134280709295,22,Lesion_Familiar,Lesion,Familiar
317,184,6,DCA1,n2.56,4,03-05-18,9.931905816719764,81.0,142.79447014602522,22,Lesion_Familiar,Lesion,Familiar
318,185,6,DCA3,n2.56,4,03-05-18,12.35047994093004,107.0,193.83472346731742,22,Lesion_Familiar,Lesion,Familiar
319,187,6,IDG,n4.80,4,03-05-18,12.143974619649036,202.0,365.07085363155267,22,Lesion_Familiar,Lesion,Familiar
320,188,6,ICA3,n4.80,4,03-05-18,3.2438377999219195,114.0,187.07836305117524,22,Lesion_Familiar,Lesion,Familiar
321,189,6,VCA3,n4.80,4,03-05-18,1.701562832176736,207.0,334.3652041228274,22,Lesion_Familiar,Lesion,Familiar
322,190,6,VCA1,n4.80,4,03-05-18,6.879065032328858,235.0,400.6986490070683,22,Lesion_Familiar,Lesion,Familiar
323,191,6,V2C,n4.80,4,03-05-18,13.568736686875194,638.0,1172.0527590592244,22,Lesion_Familiar,Lesion,Familiar
324,192,6,PSTC,n8.20,4,03-05-18,6.2348565646621665,337.0,570.6710247728738,22,Lesion_Familiar,Lesion,Familiar
325,193,6,MOC,4.20,4,03-05-18,1.5647988623622593,667.0,1075.9020736854397,22,Lesion_Familiar,Lesion,Familiar
326,194,6,DPC,4.20,4,03-05-18,5.0903820384499054,255.0,426.6063335899225,22,Lesion_Familiar,Lesion,Familiar
327,195,6,IFC,4.20,4,03-05-18,0.327891268083243,378.0,602.1649830772759,22,Lesion_Familiar,Lesion,Familiar
328,196,6,PRL,4.20,4,03-05-18,1.5076435037055373,327.0,527.1601440623978,22,Lesion_Familiar,Lesion,Familiar
329,199,6,PRL,4.20,4,03-05-18,0.23026225832034566,290.0,461.52636027045816,22,Lesion_Familiar,Lesion,Familiar
330,200,6,ACC,4.20,4,03-05-18,3.1676101402904995,280.0,459.12899946886455,22,Lesion_Familiar,Lesion,Familiar
331,201,6,PRH,n6.30,4,03-05-18,6.863018187776437,337.0,574.5199108996366,22,Lesion_Familiar,Lesion,Familiar
332,202,6,TE2,n6.30,4,03-05-18,6.3941231088535995,311.0,527.5390545501235,22,Lesion_Familiar,Lesion,Familiar
333,203,6,DCA1,n2.56,4,03-05-18,2.933519293351958,200.0,327.1583848572301,22,Lesion_Familiar,Lesion,Familiar
334,204,6,DDG,n2.56,4,03-05-18,1.6908688161457275,194.0,313.3323353514548,22,Lesion_Familiar,Lesion,Familiar
335,205,6,DCA3,n2.56,4,03-05-18,0.5154921103727338,131.0,209.08033311057014,22,Lesion_Familiar,Lesion,Familiar
336,206,6,DCA1,n2.56,4,03-05-18,3.010911477561685,145.0,237.37909401222385,22,Lesion_Familiar,Lesion,Familiar
337,207,6,DDG,n2.56,4,03-05-18,1.6892279924521945,177.0,285.8706068207061,22,Lesion_Familiar,Lesion,Familiar
338,208,6,DCA3,n2.56,4,03-05-18,0.75587278146963,151.0,241.5847267343796,22,Lesion_Familiar,Lesion,Familiar
339,209,6,DPC,2.70,4,03-05-18,2.346104411081058,815.0,1325.1510337147895,22,Lesion_Familiar,Lesion,Familiar
340,210,6,IFC,2.70,4,03-05-18,2.4921377198020123,583.0,949.3497999154332,22,Lesion_Familiar,Lesion,Familiar
341,211,6,ACC,2.70,4,03-05-18,0.20850481605241825,539.0,857.6154161909645,22,Lesion_Familiar,Lesion,Familiar
342,212,6,M2C,2.70,4,03-05-18,1.4254642979792826,373.0,600.8159249217028,22,Lesion_Familiar,Lesion,Familiar
343,213,6,VOC,4.20,4,03-05-18,0.5649902917931412,425.0,678.6517186755566,22,Lesion_Familiar,Lesion,Familiar
344,214,6,MOC,4.20,4,03-05-18,1.102906992643645,452.0,725.6918612526327,22,Lesion_Familiar,Lesion,Familiar
345,216,6,VOC,4.20,4,03-05-18,2.909771150800231,436.0,713.0308299135579,22,Lesion_Familiar,Lesion,Familiar
346,217,6,PRL,4.20,4,03-05-18,6.3791031733028,463.0,785.245647143451,22,Lesion_Familiar,Lesion,Familiar
347,218,7,VOC,4.20,4,06-05-18,5.031859326715193,292.0,488.205041468351,23,Lesion_Familiar,Lesion,Familiar
348,219,7,MOC,4.20,4,06-05-18,1.5008067383159909,433.0,697.9954097127628,23,Lesion_Familiar,Lesion,Familiar
349,220,7,MOC,4.20,4,06-05-18,0.22670714031777311,311.0,494.92959869469325,23,Lesion_Familiar,Lesion,Familiar
350,224,7,PRL,2.70,4,06-05-18,3.410071549511225,334.0,549.0500888364097,23,Lesion_Familiar,Lesion,Familiar
351,225,7,ACC,2.70,4,06-05-18,0.7733901359986902,262.0,419.247499786861,23,Lesion_Familiar,Lesion,Familiar
352,226,7,M2C,2.70,4,06-05-18,0.5532798077448394,253.0,403.9498027970966,23,Lesion_Familiar,Lesion,Familiar
353,227,7,MOC,4.20,4,06-05-18,5.244509373177347,378.0,633.4097715160932,23,Lesion_Familiar,Lesion,Familiar
354,228,7,PRL,4.20,4,06-05-18,0.37503611357925104,225.0,358.601155669802,23,Lesion_Familiar,Lesion,Familiar
355,230,7,VOC,4.20,4,06-05-18,1.8253318040308193,410.0,663.1041688489852,23,Lesion_Familiar,Lesion,Familiar
356,231,7,MOC,4.20,4,06-05-18,6.825331804030598,400.0,681.64692542766,23,Lesion_Familiar,Lesion,Familiar
357,232,7,PRL,4.20,4,06-05-18,5.032224588999956,233.0,389.5623704482191,23,Lesion_Familiar,Lesion,Familiar
358,233,7,M2C,4.20,4,06-05-18,3.874324102900271,122.0,201.51982059727254,23,Lesion_Familiar,Lesion,Familiar
359,234,7,PRL,4.20,4,06-05-18,7.941586676511667,431.0,743.3804380928575,23,Lesion_Familiar,Lesion,Familiar
360,235,7,M2C,4.20,4,06-05-18,7.070582765881742,244.0,416.9019786871776,23,Lesion_Familiar,Lesion,Familiar
361,236,7,VOC,4.20,4,06-05-18,0.0,549.0,871.7053032708797,23,Lesion_Familiar,Lesion,Familiar
362,237,7,PRL,4.20,4,06-05-18,2.1541280389421824,566.0,918.4833057878569,23,Lesion_Familiar,Lesion,Familiar
363,238,7,M2C,4.20,4,06-05-18,0.3475811524051646,308.0,490.74989513809004,23,Lesion_Familiar,Lesion,Familiar
364,239,7,PRL,4.20,4,06-05-18,2.712008094730217,369.0,602.2328905457458,23,Lesion_Familiar,Lesion,Familiar
365,240,7,M2C,4.20,4,06-05-18,0.2313561407826731,242.0,385.14001299700556,23,Lesion_Familiar,Lesion,Familiar
366,241,7,VOC,4.20,4,06-05-18,5.275248174583588,218.0,365.41835749770166,23,Lesion_Familiar,Lesion,Familiar
367,242,7,MOC,4.20,4,06-05-18,2.504443897503117,343.0,558.6073464365608,23,Lesion_Familiar,Lesion,Familiar
368,243,7,MOC,4.20,4,06-05-18,10.988311759243889,95.0,169.46261774957026,23,Lesion_Familiar,Lesion,Familiar
369,244,7,DDG,n2.56,4,06-05-18,7.238220253233695,259.0,443.3309334329151,23,Lesion_Familiar,Lesion,Familiar
370,245,7,DCA3,n2.56,4,06-05-18,4.681269997538819,326.0,543.0460967433817,23,Lesion_Familiar,Lesion,Familiar
371,246,7,DCA3,n2.56,4,06-05-18,1.1761971176197041,197.0,316.520619968603,23,Lesion_Familiar,Lesion,Familiar
372,250,8,VCA3,n4.80,4,03-05-18,6.4848087073043965,104.0,176.58284775605557,24,Sham_Familiar,Sham,Familiar
373,251,8,DCA1,n2.56,4,03-05-18,20.519047228375758,42.0,83.90417462699267,24,Sham_Familiar,Sham,Familiar
374,254,8,DCA3,n2.56,4,03-05-18,10.250772554489092,79.0,139.76348334654756,24,Sham_Familiar,Sham,Familiar
375,255,8,DDG,n2.56,4,03-05-18,2.638171028522951,46.0,75.01816758233976,24,Sham_Familiar,Sham,Familiar
376,256,8,PSTC,n7.30,4,03-05-18,4.020973291823652,257.0,425.1616907471567,24,Sham_Familiar,Sham,Familiar
377,257,8,LENT,n7.30,4,03-05-18,21.41815500573422,112.0,226.3044766928628,24,Sham_Familiar,Sham,Familiar
378,258,8,TE2,n6.30,4,03-05-18,5.156480419465726,78.0,130.58229117774368,24,Sham_Familiar,Sham,Familiar
379,259,8,V2C,n6.30,4,03-05-18,20.235184729400245,227.0,451.8682603535777,24,Sham_Familiar,Sham,Familiar
380,261,8,VOC,4.20,4,03-05-18,5.590286323734476,222.0,373.36502903003674,24,Sham_Familiar,Sham,Familiar
381,262,8,MOC,4.20,4,03-05-18,2.708999917958781,309.0,504.2932503890408,24,Sham_Familiar,Sham,Familiar
382,263,8,PRL,4.20,4,03-05-18,5.303689118604219,331.0,554.9990977630808,24,Sham_Familiar,Sham,Familiar
383,264,8,MOC,4.20,4,03-05-18,7.918783112130738,264.0,455.2293143494362,24,Sham_Familiar,Sham,Familiar
384,265,8,PRL,4.20,4,03-05-18,8.069255557376103,222.0,383.4330473572552,24,Sham_Familiar,Sham,Familiar
385,266,8,VOC,4.20,4,03-05-18,4.338337845598498,416.0,690.4826203108865,24,Sham_Familiar,Sham,Familiar
386,267,8,MOC,4.20,4,03-05-18,3.526677058550127,331.0,544.7761671126804,24,Sham_Familiar,Sham,Familiar
387,269,8,DPC,2.70,4,03-05-18,9.429813766510986,160.0,280.4994833058687,24,Sham_Familiar,Sham,Familiar
388,273,8,ACC,2.70,4,03-05-18,15.330489238931357,171.0,320.67596015614697,24,Sham_Familiar,Sham,Familiar
389,275,8,DPC,2.70,4,03-05-18,2.465611070090499,200.0,325.58888613720796,24,Sham_Familiar,Sham,Familiar
390,276,8,IFC,2.70,4,03-05-18,0.2614379084967303,141.0,224.46743999530523,24,Sham_Familiar,Sham,Familiar
391,277,8,PRL,2.70,4,03-05-18,4.661580113216697,238.0,396.3750875719737,24,Sham_Familiar,Sham,Familiar
392,279,8,DPC,2.70,4,03-05-18,17.466841687860434,57.0,109.65886202395687,24,Sham_Familiar,Sham,Familiar
393,281,8,ACC,2.70,4,03-05-18,8.967921896792042,134.0,233.72635435783891,24,Sham_Familiar,Sham,Familiar
394,282,8,M2C,2.70,4,03-05-18,0.47392457680421923,131.0,208.9930097259382,24,Sham_Familiar,Sham,Familiar
395,286,8,ACC,2.70,4,03-05-18,1.704815817540411,144.0,232.6095788663168,24,Sham_Familiar,Sham,Familiar
396,287,8,M2C,2.70,4,03-05-18,2.8361637542046108,119.0,194.46419569108267,24,Sham_Familiar,Sham,Familiar
397,288,8,DPC,2.70,4,03-05-18,11.749938469111472,73.0,131.3424723203884,24,Sham_Familiar,Sham,Familiar
398,291,8,DPC,2.70,4,03-05-18,0.7148521891322832,269.0,430.1949787694759,24,Sham_Familiar,Sham,Familiar
399,292,8,M2C,2.70,4,03-05-18,6.955178166105949,235.0,401.0264311369607,24,Sham_Familiar,Sham,Familiar
400,293,8,IFC,2.70,4,03-05-18,4.936418081877025,246.0,410.8830980859707,24,Sham_Familiar,Sham,Familiar
401,294,8,PRL,2.70,4,03-05-18,0.2124866683074915,241.0,383.4759976448922,24,Sham_Familiar,Sham,Familiar
402,295,8,PRL,2.70,4,03-05-18,0.49361446112616425,284.0,453.1737364320815,24,Sham_Familiar,Sham,Familiar
403,296,8,M2C,2.70,4,03-05-18,0.24796548145720046,259.0,412.26393627478205,24,Sham_Familiar,Sham,Familiar
404,297,8,DPC,2.70,4,03-05-18,4.723931413569667,235.0,391.6348920502714,24,Sham_Familiar,Sham,Familiar
405,298,8,IFC,2.70,4,03-05-18,1.8653430688872419,240.0,388.3167970808216,24,Sham_Familiar,Sham,Familiar
406,299,8,PRL,2.70,4,03-05-18,3.356304865042185,220.0,361.4485591445815,24,Sham_Familiar,Sham,Familiar
407,300,8,PRL,2.70,4,03-05-18,0.8556895561571886,349.0,558.9268514476507,24,Sham_Familiar,Sham,Familiar
408,301,8,VOC,4.20,4,03-05-18,4.855744250280238,380.0,634.1593018191893,24,Sham_Familiar,Sham,Familiar
409,302,8,MOC,4.20,4,03-05-18,1.230617770120595,444.0,713.7694838551462,24,Sham_Familiar,Sham,Familiar
410,303,8,PRL,4.20,4,03-05-18,3.5280444116279392,420.0,691.2665655213398,24,Sham_Familiar,Sham,Familiar
411,304,8,M2C,4.20,4,03-05-18,5.166133398966302,292.0,488.8962848116943,24,Sham_Familiar,Sham,Familiar
412,305,8,DCA1,n2.56,4,03-05-18,15.302595236141464,111.0,208.08952520879157,24,Sham_Familiar,Sham,Familiar
413,306,8,DCA3,n2.56,4,03-05-18,6.51625782809627,93.0,157.95893730822002,24,Sham_Familiar,Sham,Familiar
414,307,8,DCA1,n2.56,4,03-05-18,16.388000109388067,181.0,343.7219818859029,24,Sham_Familiar,Sham,Familiar
415,308,8,LENT,n8.30,4,03-05-18,3.4996102458992615,315.0,518.2971611200201,24,Sham_Familiar,Sham,Familiar
416,309,3,DPC,2.70,4,18-09-18,1.4838515601498463,168.0,270.7691620705939,19,Lesion_Novel,Lesion,Novel
417,310,3,IFC,2.70,4,18-09-18,0.4804878715782051,161.0,256.87094379724203,19,Lesion_Novel,Lesion,Novel
418,311,3,PRL,2.70,4,18-09-18,0.0,200.0,317.56113051762463,19,Lesion_Novel,Lesion,Novel
419,312,3,PRL,2.70,4,18-09-18,0.0,203.0,322.324547475389,19,Lesion_Novel,Lesion,Novel
420,313,3,ACC,2.70,4,18-09-18,0.0,172.0,273.1025722451572,19,Lesion_Novel,Lesion,Novel
421,314,3,M2C,2.70,4,18-09-18,0.0,178.0,282.6294061606859,19,Lesion_Novel,Lesion,Novel
422,315,3,DPC,2.70,4,18-09-18,0.5220554051467483,208.0,331.9967828883114,19,Lesion_Novel,Lesion,Novel
423,316,3,IFC,2.70,4,18-09-18,2.5807421992507185,300.0,488.9605058895997,19,Lesion_Novel,Lesion,Novel
424,317,3,PRL,2.70,4,18-09-18,0.0,253.0,401.71483010479517,19,Lesion_Novel,Lesion,Novel
425,318,3,PRL,2.70,4,18-09-18,0.0,199.0,315.9733248650365,19,Lesion_Novel,Lesion,Novel
426,323,3,V2C,n6.30,4,18-09-18,0.5354993490489605,364.0,581.0728991344417,19,Lesion_Novel,Lesion,Novel
427,324,3,V2C,n6.30,4,18-09-18,0.19133383120104233,315.0,501.1175880452881,19,Lesion_Novel,Lesion,Novel
428,327,3,LENT,n7.30,4,18-09-18,2.0189035091311203,110.0,178.25746806269967,19,Lesion_Novel,Lesion,Novel
429,330,3,ICA3,n4.80,4,18-09-18,18.387890721142295,42.0,81.71316486973485,19,Lesion_Novel,Lesion,Novel
430,346,3,TE2,n6.30,4,18-09-18,1.595117155497357,133.0,214.60129384831413,19,Lesion_Novel,Lesion,Novel
431,347,3,V2C,n6.30,4,18-09-18,2.446337866622942,422.0,686.8568239663607,19,Lesion_Novel,Lesion,Novel
432,350,3,V2C,n6.30,4,18-09-18,0.0,373.0,592.2515084153699,19,Lesion_Novel,Lesion,Novel
433,353,3,V2C,n6.30,4,18-09-18,2.06666721253765,257.0,416.6773876681436,19,Lesion_Novel,Lesion,Novel
434,357,3,DDG,n2.52,4,18-09-18,3.6043427133754533,53.0,87.30030164838902,19,Lesion_Novel,Lesion,Novel
