Subject,Context1Safe2Danger,Race012B,Object0NG1G,RaceObject,Race1W2B,RT,Resp0NS1Sh,DiffusionRT,ybin,lower,upper
106,1,1,1,4,2,442,1,0.442,1,-0.631,0.631
106,1,0,1,3,1,352,1,0.352,1,-0.631,0.631
106,1,0,1,3,1,500,1,0.5,1,-0.631,0.631
106,1,0,1,3,1,536,1,0.536,1,-0.631,0.631
106,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
106,1,0,0,1,1,465,0,-0.465,1,-0.631,0.631
106,1,1,0,2,2,592,1,0.592,1,-0.631,0.631
106,1,0,1,3,1,388,1,0.388,1,-0.631,0.631
106,1,1,0,2,2,524,0,-0.524,1,-0.631,0.631
106,1,0,1,3,1,619,1,0.619,1,-0.631,0.631
106,1,0,0,1,1,596,0,-0.596,1,-0.631,0.631
106,1,1,0,2,2,494,0,-0.494,1,-0.631,0.631
106,1,0,0,1,1,510,0,-0.51,1,-0.631,0.631
106,1,1,0,2,2,500,0,-0.5,1,-0.631,0.631
106,1,1,1,4,2,419,1,0.419,1,-0.631,0.631
106,1,0,0,1,1,511,0,-0.511,1,-0.631,0.631
106,1,0,1,3,1,378,1,0.378,1,-0.631,0.631
106,1,0,0,1,1,529,0,-0.529,1,-0.631,0.631
106,1,0,1,3,1,411,1,0.411,1,-0.631,0.631
106,1,0,0,1,1,438,0,-0.438,1,-0.631,0.631
106,1,1,0,2,2,501,0,-0.501,1,-0.631,0.631
106,1,0,1,3,1,434,1,0.434,1,-0.631,0.631
106,1,1,1,4,2,445,1,0.445,1,-0.631,0.631
106,1,1,1,4,2,616,1,0.616,1,-0.631,0.631
106,1,0,0,1,1,518,0,-0.518,1,-0.631,0.631
106,1,1,1,4,2,401,1,0.401,1,-0.631,0.631
106,1,1,1,4,2,523,0,-0.523,1,-0.631,0.631
106,1,0,0,1,1,569,0,-0.569,1,-0.631,0.631
106,1,0,1,3,1,458,1,0.458,1,-0.631,0.631
106,1,0,0,1,1,563,0,-0.563,1,-0.631,0.631
106,1,0,1,3,1,460,1,0.46,1,-0.631,0.631
106,1,0,1,3,1,397,1,0.397,1,-0.631,0.631
106,1,1,0,2,2,459,0,-0.459,1,-0.631,0.631
106,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
106,1,1,1,4,2,460,1,0.46,1,-0.631,0.631
106,1,1,0,2,2,539,0,-0.539,1,-0.631,0.631
106,1,1,1,4,2,434,1,0.434,1,-0.631,0.631
106,1,1,1,4,2,506,1,0.506,1,-0.631,0.631
106,1,0,1,3,1,526,1,0.526,1,-0.631,0.631
106,1,0,0,1,1,532,0,-0.532,1,-0.631,0.631
106,1,1,1,4,2,445,1,0.445,1,-0.631,0.631
106,1,0,0,1,1,584,0,-0.584,1,-0.631,0.631
106,1,1,1,4,2,393,1,0.393,1,-0.631,0.631
106,1,1,1,4,2,468,1,0.468,1,-0.631,0.631
106,1,1,0,2,2,625,0,-0.625,1,-0.631,0.631
106,1,1,1,4,2,591,1,0.591,1,-0.631,0.631
106,1,0,0,1,1,587,0,-0.587,1,-0.631,0.631
106,1,1,0,2,2,490,0,-0.49,1,-0.631,0.631
106,1,0,1,3,1,484,1,0.484,1,-0.631,0.631
106,1,0,1,3,1,444,1,0.444,1,-0.631,0.631
106,1,0,1,3,1,423,1,0.423,1,-0.631,0.631
106,1,1,0,2,2,589,0,-0.589,1,-0.631,0.631
106,1,1,1,4,2,398,1,0.398,1,-0.631,0.631
106,1,0,0,1,1,603,0,-0.603,1,-0.631,0.631
106,1,0,0,1,1,449,0,-0.449,1,-0.631,0.631
106,1,1,0,2,2,543,0,-0.543,1,-0.631,0.631
106,1,0,1,3,1,471,0,-0.471,1,-0.631,0.631
106,1,1,0,2,2,629,0,-0.629,1,-0.631,0.631
106,1,0,0,1,1,628,0,-0.628,1,-0.631,0.631
106,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
106,1,0,0,1,1,507,0,-0.507,1,-0.631,0.631
106,1,0,1,3,1,355,1,0.355,1,-0.631,0.631
106,1,1,0,2,2,559,0,-0.559,1,-0.631,0.631
106,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
106,1,0,0,1,1,569,0,-0.569,1,-0.631,0.631
106,1,1,1,4,2,421,0,-0.421,1,-0.631,0.631
106,1,0,1,3,1,506,1,0.506,1,-0.631,0.631
106,1,1,0,2,2,536,0,-0.536,1,-0.631,0.631
106,1,1,1,4,2,501,1,0.501,1,-0.631,0.631
106,1,1,1,4,2,503,1,0.503,1,-0.631,0.631
106,1,0,1,3,1,482,1,0.482,1,-0.631,0.631
106,1,1,0,2,2,475,0,-0.475,1,-0.631,0.631
106,1,1,0,2,2,508,0,-0.508,1,-0.631,0.631
106,1,1,1,4,2,465,1,0.465,1,-0.631,0.631
106,1,1,0,2,2,539,0,-0.539,1,-0.631,0.631
106,1,1,0,2,2,499,1,0.499,1,-0.631,0.631
106,1,1,1,4,2,454,1,0.454,1,-0.631,0.631
107,0,1,1,4,2,370,1,0.37,1,-0.631,0.631
107,0,1,0,2,2,515,1,0.515,1,-0.631,0.631
107,0,1,1,4,2,478,1,0.478,1,-0.631,0.631
107,0,1,1,4,2,406,1,0.406,1,-0.631,0.631
107,0,0,1,3,1,442,1,0.442,1,-0.631,0.631
107,0,1,1,4,2,408,1,0.408,1,-0.631,0.631
107,0,1,0,2,2,463,0,-0.463,1,-0.631,0.631
107,0,0,0,1,1,536,1,0.536,1,-0.631,0.631
107,0,1,0,2,2,464,0,-0.464,1,-0.631,0.631
107,0,1,0,2,2,519,0,-0.519,1,-0.631,0.631
107,0,1,1,4,2,481,1,0.481,1,-0.631,0.631
107,0,0,1,3,1,410,1,0.41,1,-0.631,0.631
107,0,1,0,2,2,562,0,-0.562,1,-0.631,0.631
107,0,0,1,3,1,549,1,0.549,1,-0.631,0.631
107,0,0,0,1,1,574,0,-0.574,1,-0.631,0.631
107,0,0,1,3,1,416,1,0.416,1,-0.631,0.631
107,0,0,1,3,1,461,1,0.461,1,-0.631,0.631
107,0,0,0,1,1,496,0,-0.496,1,-0.631,0.631
107,0,0,1,3,1,335,1,0.335,1,-0.631,0.631
107,0,1,0,2,2,568,0,-0.568,1,-0.631,0.631
107,0,0,0,1,1,490,0,-0.49,1,-0.631,0.631
107,0,1,1,4,2,494,1,0.494,1,-0.631,0.631
107,0,0,1,3,1,344,1,0.344,1,-0.631,0.631
107,0,1,0,2,2,544,0,-0.544,1,-0.631,0.631
107,0,1,1,4,2,487,1,0.487,1,-0.631,0.631
107,0,1,1,4,2,389,1,0.389,1,-0.631,0.631
107,0,0,0,1,1,477,0,-0.477,1,-0.631,0.631
107,0,0,0,1,1,417,0,-0.417,1,-0.631,0.631
107,0,0,0,1,1,473,0,-0.473,1,-0.631,0.631
107,0,1,0,2,2,593,0,-0.593,1,-0.631,0.631
107,0,1,0,2,2,514,0,-0.514,1,-0.631,0.631
107,0,1,0,2,2,404,0,-0.404,1,-0.631,0.631
107,0,1,1,4,2,403,1,0.403,1,-0.631,0.631
107,0,0,1,3,1,413,1,0.413,1,-0.631,0.631
107,0,1,1,4,2,453,0,-0.453,1,-0.631,0.631
107,0,1,0,2,2,604,0,-0.604,1,-0.631,0.631
107,0,0,1,3,1,455,1,0.455,1,-0.631,0.631
107,0,1,0,2,2,599,0,-0.599,1,-0.631,0.631
107,0,0,0,1,1,624,0,-0.624,1,-0.631,0.631
107,0,1,1,4,2,461,1,0.461,1,-0.631,0.631
107,0,0,1,3,1,489,1,0.489,1,-0.631,0.631
107,0,0,0,1,1,559,0,-0.559,1,-0.631,0.631
107,0,1,0,2,2,567,0,-0.567,1,-0.631,0.631
107,0,0,0,1,1,578,0,-0.578,1,-0.631,0.631
107,0,1,1,4,2,604,1,0.604,1,-0.631,0.631
107,0,1,1,4,2,493,1,0.493,1,-0.631,0.631
107,0,1,0,2,2,524,0,-0.524,1,-0.631,0.631
107,0,1,1,4,2,NaN,NaN,NaN,2,-0.631,0.631
107,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
107,0,0,0,1,1,570,0,-0.57,1,-0.631,0.631
107,0,1,1,4,2,355,1,0.355,1,-0.631,0.631
107,0,1,1,4,2,467,1,0.467,1,-0.631,0.631
107,0,0,1,3,1,484,1,0.484,1,-0.631,0.631
107,0,0,1,3,1,463,1,0.463,1,-0.631,0.631
107,0,1,0,2,2,552,0,-0.552,1,-0.631,0.631
107,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
107,0,1,0,2,2,502,0,-0.502,1,-0.631,0.631
107,0,1,0,2,2,509,0,-0.509,1,-0.631,0.631
107,0,0,0,1,1,479,0,-0.479,1,-0.631,0.631
107,0,1,0,2,2,527,0,-0.527,1,-0.631,0.631
107,0,0,1,3,1,395,1,0.395,1,-0.631,0.631
107,0,1,1,4,2,441,1,0.441,1,-0.631,0.631
107,0,1,1,4,2,605,1,0.605,1,-0.631,0.631
107,0,1,1,4,2,470,1,0.47,1,-0.631,0.631
107,0,0,1,3,1,432,1,0.432,1,-0.631,0.631
107,0,0,0,1,1,507,0,-0.507,1,-0.631,0.631
107,0,0,0,1,1,520,0,-0.52,1,-0.631,0.631
107,0,0,1,3,1,477,1,0.477,1,-0.631,0.631
107,0,0,1,3,1,471,0,-0.471,1,-0.631,0.631
107,0,0,0,1,1,611,0,-0.611,1,-0.631,0.631
107,0,0,1,3,1,519,1,0.519,1,-0.631,0.631
107,0,0,0,1,1,466,0,-0.466,1,-0.631,0.631
107,0,0,1,3,1,432,1,0.432,1,-0.631,0.631
107,0,0,0,1,1,539,0,-0.539,1,-0.631,0.631
107,0,0,0,1,1,621,0,-0.621,1,-0.631,0.631
107,0,1,0,2,2,582,0,-0.582,1,-0.631,0.631
107,0,1,1,4,2,400,1,0.4,1,-0.631,0.631
107,0,0,0,1,1,568,0,-0.568,1,-0.631,0.631
107,0,0,1,3,1,398,1,0.398,1,-0.631,0.631
107,0,0,1,3,1,445,1,0.445,1,-0.631,0.631
108,1,1,1,4,2,478,1,0.478,1,-0.631,0.631
108,1,1,1,4,2,445,1,0.445,1,-0.631,0.631
108,1,0,1,3,1,391,1,0.391,1,-0.631,0.631
108,1,0,0,1,1,512,0,-0.512,1,-0.631,0.631
108,1,0,1,3,1,438,1,0.438,1,-0.631,0.631
108,1,0,1,3,1,451,1,0.451,1,-0.631,0.631
108,1,1,0,2,2,576,0,-0.576,1,-0.631,0.631
108,1,0,1,3,1,535,1,0.535,1,-0.631,0.631
108,1,1,0,2,2,492,0,-0.492,1,-0.631,0.631
108,1,1,1,4,2,328,1,0.328,1,-0.631,0.631
108,1,1,1,4,2,419,1,0.419,1,-0.631,0.631
108,1,0,1,3,1,485,1,0.485,1,-0.631,0.631
108,1,0,0,1,1,519,0,-0.519,1,-0.631,0.631
108,1,1,0,2,2,532,0,-0.532,1,-0.631,0.631
108,1,0,0,1,1,609,0,-0.609,1,-0.631,0.631
108,1,1,1,4,2,506,1,0.506,1,-0.631,0.631
108,1,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
108,1,1,0,2,2,537,0,-0.537,1,-0.631,0.631
108,1,0,0,1,1,528,0,-0.528,1,-0.631,0.631
108,1,1,1,4,2,424,1,0.424,1,-0.631,0.631
108,1,1,1,4,2,547,1,0.547,1,-0.631,0.631
108,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
108,1,1,1,4,2,479,1,0.479,1,-0.631,0.631
108,1,1,0,2,2,522,0,-0.522,1,-0.631,0.631
108,1,1,0,2,2,482,0,-0.482,1,-0.631,0.631
108,1,0,1,3,1,515,1,0.515,1,-0.631,0.631
108,1,1,1,4,2,502,1,0.502,1,-0.631,0.631
108,1,1,1,4,2,462,1,0.462,1,-0.631,0.631
108,1,0,0,1,1,606,0,-0.606,1,-0.631,0.631
108,1,0,1,3,1,488,1,0.488,1,-0.631,0.631
108,1,0,1,3,1,472,1,0.472,1,-0.631,0.631
108,1,0,0,1,1,NaN,NaN,NaN,2,-0.631,0.631
108,1,1,0,2,2,607,0,-0.607,1,-0.631,0.631
108,1,0,1,3,1,421,1,0.421,1,-0.631,0.631
108,1,1,0,2,2,621,0,-0.621,1,-0.631,0.631
108,1,1,1,4,2,462,1,0.462,1,-0.631,0.631
108,1,0,0,1,1,620,0,-0.62,1,-0.631,0.631
108,1,1,1,4,2,506,1,0.506,1,-0.631,0.631
108,1,0,1,3,1,389,1,0.389,1,-0.631,0.631
108,1,0,1,3,1,479,1,0.479,1,-0.631,0.631
108,1,0,0,1,1,546,0,-0.546,1,-0.631,0.631
108,1,0,0,1,1,501,0,-0.501,1,-0.631,0.631
108,1,1,0,2,2,513,0,-0.513,1,-0.631,0.631
108,1,1,0,2,2,437,0,-0.437,1,-0.631,0.631
108,1,0,1,3,1,491,1,0.491,1,-0.631,0.631
108,1,1,0,2,2,536,0,-0.536,1,-0.631,0.631
108,1,1,0,2,2,594,0,-0.594,1,-0.631,0.631
108,1,0,1,3,1,419,1,0.419,1,-0.631,0.631
108,1,1,0,2,2,544,0,-0.544,1,-0.631,0.631
108,1,0,0,1,1,443,0,-0.443,1,-0.631,0.631
108,1,0,0,1,1,505,0,-0.505,1,-0.631,0.631
108,1,0,1,3,1,441,1,0.441,1,-0.631,0.631
108,1,0,1,3,1,471,1,0.471,1,-0.631,0.631
108,1,0,0,1,1,587,0,-0.587,1,-0.631,0.631
108,1,1,1,4,2,410,1,0.41,1,-0.631,0.631
108,1,0,0,1,1,415,0,-0.415,1,-0.631,0.631
108,1,1,1,4,2,469,1,0.469,1,-0.631,0.631
108,1,1,1,4,2,415,1,0.415,1,-0.631,0.631
108,1,1,1,4,2,459,0,-0.459,1,-0.631,0.631
108,1,0,1,3,1,543,1,0.543,1,-0.631,0.631
108,1,1,0,2,2,623,0,-0.623,1,-0.631,0.631
108,1,0,0,1,1,537,0,-0.537,1,-0.631,0.631
108,1,0,1,3,1,512,0,-0.512,1,-0.631,0.631
108,1,1,0,2,2,480,0,-0.48,1,-0.631,0.631
108,1,0,0,1,1,625,0,-0.625,1,-0.631,0.631
108,1,0,1,3,1,370,1,0.37,1,-0.631,0.631
108,1,0,0,1,1,458,0,-0.458,1,-0.631,0.631
108,1,1,1,4,2,438,1,0.438,1,-0.631,0.631
108,1,1,0,2,2,567,0,-0.567,1,-0.631,0.631
108,1,1,1,4,2,433,1,0.433,1,-0.631,0.631
108,1,0,0,1,1,499,0,-0.499,1,-0.631,0.631
108,1,0,0,1,1,450,1,0.45,1,-0.631,0.631
108,1,1,0,2,2,588,0,-0.588,1,-0.631,0.631
108,1,1,1,4,2,490,1,0.49,1,-0.631,0.631
108,1,0,1,3,1,515,1,0.515,1,-0.631,0.631
108,1,1,0,2,2,523,0,-0.523,1,-0.631,0.631
108,1,1,0,2,2,464,0,-0.464,1,-0.631,0.631
108,1,1,1,4,2,421,1,0.421,1,-0.631,0.631
108,1,0,0,1,1,494,0,-0.494,1,-0.631,0.631
108,1,1,0,2,2,496,0,-0.496,1,-0.631,0.631
109,0,0,0,1,1,514,0,-0.514,1,-0.631,0.631
109,0,0,0,1,1,500,0,-0.5,1,-0.631,0.631
109,0,0,0,1,1,452,0,-0.452,1,-0.631,0.631
109,0,0,1,3,1,453,0,-0.453,1,-0.631,0.631
109,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
109,0,1,1,4,2,450,1,0.45,1,-0.631,0.631
109,0,1,0,2,2,575,0,-0.575,1,-0.631,0.631
109,0,1,1,4,2,470,1,0.47,1,-0.631,0.631
109,0,0,1,3,1,562,1,0.562,1,-0.631,0.631
109,0,1,1,4,2,533,1,0.533,1,-0.631,0.631
109,0,0,0,1,1,532,0,-0.532,1,-0.631,0.631
109,0,0,1,3,1,440,0,-0.44,1,-0.631,0.631
109,0,0,0,1,1,600,0,-0.6,1,-0.631,0.631
109,0,0,0,1,1,554,0,-0.554,1,-0.631,0.631
109,0,1,1,4,2,531,1,0.531,1,-0.631,0.631
109,0,1,1,4,2,466,1,0.466,1,-0.631,0.631
109,0,1,0,2,2,466,0,-0.466,1,-0.631,0.631
109,0,0,0,1,1,410,0,-0.41,1,-0.631,0.631
109,0,0,1,3,1,371,1,0.371,1,-0.631,0.631
109,0,1,0,2,2,538,0,-0.538,1,-0.631,0.631
109,0,1,1,4,2,447,1,0.447,1,-0.631,0.631
109,0,1,0,2,2,438,0,-0.438,1,-0.631,0.631
109,0,1,0,2,2,553,0,-0.553,1,-0.631,0.631
109,0,1,0,2,2,454,1,0.454,1,-0.631,0.631
109,0,1,0,2,2,487,0,-0.487,1,-0.631,0.631
109,0,0,0,1,1,480,0,-0.48,1,-0.631,0.631
109,0,1,1,4,2,549,1,0.549,1,-0.631,0.631
109,0,1,1,4,2,512,1,0.512,1,-0.631,0.631
109,0,1,0,2,2,483,0,-0.483,1,-0.631,0.631
109,0,1,0,2,2,562,0,-0.562,1,-0.631,0.631
109,0,1,0,2,2,532,0,-0.532,1,-0.631,0.631
109,0,0,0,1,1,514,0,-0.514,1,-0.631,0.631
109,0,1,1,4,2,516,1,0.516,1,-0.631,0.631
109,0,1,1,4,2,457,1,0.457,1,-0.631,0.631
109,0,0,0,1,1,569,0,-0.569,1,-0.631,0.631
109,0,1,1,4,2,463,1,0.463,1,-0.631,0.631
109,0,0,0,1,1,494,0,-0.494,1,-0.631,0.631
109,0,0,1,3,1,479,1,0.479,1,-0.631,0.631
109,0,0,1,3,1,378,1,0.378,1,-0.631,0.631
109,0,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
109,0,1,1,4,2,527,1,0.527,1,-0.631,0.631
109,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
109,0,1,0,2,2,603,0,-0.603,1,-0.631,0.631
109,0,1,1,4,2,518,1,0.518,1,-0.631,0.631
109,0,0,1,3,1,416,1,0.416,1,-0.631,0.631
109,0,1,1,4,2,463,1,0.463,1,-0.631,0.631
109,0,1,0,2,2,526,0,-0.526,1,-0.631,0.631
109,0,0,1,3,1,360,1,0.36,1,-0.631,0.631
109,0,1,0,2,2,485,0,-0.485,1,-0.631,0.631
109,0,1,0,2,2,454,0,-0.454,1,-0.631,0.631
109,0,1,1,4,2,443,1,0.443,1,-0.631,0.631
109,0,1,1,4,2,475,1,0.475,1,-0.631,0.631
109,0,0,1,3,1,468,1,0.468,1,-0.631,0.631
109,0,0,0,1,1,449,0,-0.449,1,-0.631,0.631
109,0,1,0,2,2,581,0,-0.581,1,-0.631,0.631
109,0,0,1,3,1,444,0,-0.444,1,-0.631,0.631
109,0,0,0,1,1,598,0,-0.598,1,-0.631,0.631
109,0,1,0,2,2,516,0,-0.516,1,-0.631,0.631
109,0,0,1,3,1,539,0,-0.539,1,-0.631,0.631
109,0,0,1,3,1,510,1,0.51,1,-0.631,0.631
109,0,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
109,0,0,0,1,1,459,0,-0.459,1,-0.631,0.631
109,0,1,0,2,2,520,1,0.52,1,-0.631,0.631
109,0,1,1,4,2,576,0,-0.576,1,-0.631,0.631
109,0,0,0,1,1,508,0,-0.508,1,-0.631,0.631
109,0,0,1,3,1,427,1,0.427,1,-0.631,0.631
109,0,0,1,3,1,453,1,0.453,1,-0.631,0.631
109,0,0,1,3,1,462,1,0.462,1,-0.631,0.631
109,0,1,0,2,2,497,0,-0.497,1,-0.631,0.631
109,0,0,0,1,1,424,0,-0.424,1,-0.631,0.631
109,0,0,0,1,1,473,1,0.473,1,-0.631,0.631
109,0,0,0,1,1,559,0,-0.559,1,-0.631,0.631
109,0,0,1,3,1,442,0,-0.442,1,-0.631,0.631
109,0,1,1,4,2,486,1,0.486,1,-0.631,0.631
109,0,1,1,4,2,628,1,0.628,1,-0.631,0.631
109,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
109,0,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
109,0,0,1,3,1,427,1,0.427,1,-0.631,0.631
109,0,0,1,3,1,410,1,0.41,1,-0.631,0.631
109,0,1,1,4,2,NaN,NaN,NaN,2,-0.631,0.631
110,1,0,0,1,1,605,1,0.605,1,-0.631,0.631
110,1,1,0,2,2,578,0,-0.578,1,-0.631,0.631
110,1,1,1,4,2,414,1,0.414,1,-0.631,0.631
110,1,0,1,3,1,466,1,0.466,1,-0.631,0.631
110,1,1,1,4,2,445,1,0.445,1,-0.631,0.631
110,1,0,0,1,1,440,0,-0.44,1,-0.631,0.631
110,1,0,1,3,1,471,1,0.471,1,-0.631,0.631
110,1,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
110,1,1,1,4,2,398,1,0.398,1,-0.631,0.631
110,1,1,1,4,2,376,1,0.376,1,-0.631,0.631
110,1,0,1,3,1,560,0,-0.56,1,-0.631,0.631
110,1,1,1,4,2,471,1,0.471,1,-0.631,0.631
110,1,1,0,2,2,498,0,-0.498,1,-0.631,0.631
110,1,0,1,3,1,575,1,0.575,1,-0.631,0.631
110,1,0,1,3,1,582,1,0.582,1,-0.631,0.631
110,1,1,0,2,2,512,0,-0.512,1,-0.631,0.631
110,1,0,1,3,1,376,1,0.376,1,-0.631,0.631
110,1,1,0,2,2,574,0,-0.574,1,-0.631,0.631
110,1,0,0,1,1,483,1,0.483,1,-0.631,0.631
110,1,1,1,4,2,359,1,0.359,1,-0.631,0.631
110,1,1,1,4,2,397,1,0.397,1,-0.631,0.631
110,1,0,1,3,1,459,1,0.459,1,-0.631,0.631
110,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
110,1,0,1,3,1,446,1,0.446,1,-0.631,0.631
110,1,0,0,1,1,568,0,-0.568,1,-0.631,0.631
110,1,1,1,4,2,439,1,0.439,1,-0.631,0.631
110,1,0,0,1,1,520,0,-0.52,1,-0.631,0.631
110,1,0,0,1,1,541,0,-0.541,1,-0.631,0.631
110,1,1,1,4,2,412,1,0.412,1,-0.631,0.631
110,1,0,0,1,1,601,0,-0.601,1,-0.631,0.631
110,1,1,0,2,2,518,0,-0.518,1,-0.631,0.631
110,1,0,0,1,1,607,0,-0.607,1,-0.631,0.631
110,1,0,1,3,1,391,1,0.391,1,-0.631,0.631
110,1,0,1,3,1,419,1,0.419,1,-0.631,0.631
110,1,1,0,2,2,568,0,-0.568,1,-0.631,0.631
110,1,0,1,3,1,398,1,0.398,1,-0.631,0.631
110,1,0,1,3,1,481,1,0.481,1,-0.631,0.631
110,1,1,1,4,2,355,0,-0.355,1,-0.631,0.631
110,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
110,1,1,0,2,2,517,0,-0.517,1,-0.631,0.631
110,1,1,1,4,2,414,1,0.414,1,-0.631,0.631
110,1,1,0,2,2,516,0,-0.516,1,-0.631,0.631
110,1,1,0,2,2,563,0,-0.563,1,-0.631,0.631
110,1,1,0,2,2,540,0,-0.54,1,-0.631,0.631
110,1,1,1,4,2,542,1,0.542,1,-0.631,0.631
110,1,1,1,4,2,479,1,0.479,1,-0.631,0.631
110,1,1,0,2,2,460,1,0.46,1,-0.631,0.631
110,1,0,1,3,1,506,0,-0.506,1,-0.631,0.631
110,1,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
110,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
110,1,0,1,3,1,NaN,NaN,NaN,2,-0.631,0.631
110,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
110,1,0,0,1,1,384,0,-0.384,1,-0.631,0.631
110,1,1,1,4,2,412,1,0.412,1,-0.631,0.631
110,1,0,0,1,1,382,0,-0.382,1,-0.631,0.631
110,1,1,0,2,2,484,0,-0.484,1,-0.631,0.631
110,1,1,1,4,2,421,1,0.421,1,-0.631,0.631
110,1,1,0,2,2,517,0,-0.517,1,-0.631,0.631
110,1,1,0,2,2,402,0,-0.402,1,-0.631,0.631
110,1,1,1,4,2,578,0,-0.578,1,-0.631,0.631
110,1,0,0,1,1,NaN,NaN,NaN,0,-0.631,0.631
110,1,0,0,1,1,520,0,-0.52,1,-0.631,0.631
110,1,0,0,1,1,620,0,-0.62,1,-0.631,0.631
110,1,1,1,4,2,424,0,-0.424,1,-0.631,0.631
110,1,1,1,4,2,502,1,0.502,1,-0.631,0.631
110,1,0,1,3,1,428,1,0.428,1,-0.631,0.631
110,1,1,0,2,2,558,0,-0.558,1,-0.631,0.631
110,1,1,0,2,2,561,0,-0.561,1,-0.631,0.631
110,1,1,1,4,2,497,1,0.497,1,-0.631,0.631
110,1,1,1,4,2,451,1,0.451,1,-0.631,0.631
110,1,1,0,2,2,483,0,-0.483,1,-0.631,0.631
110,1,1,0,2,2,574,1,0.574,1,-0.631,0.631
110,1,0,1,3,1,504,1,0.504,1,-0.631,0.631
110,1,0,1,3,1,501,1,0.501,1,-0.631,0.631
110,1,0,0,1,1,477,0,-0.477,1,-0.631,0.631
110,1,0,1,3,1,381,1,0.381,1,-0.631,0.631
110,1,0,0,1,1,603,1,0.603,1,-0.631,0.631
110,1,0,0,1,1,573,0,-0.573,1,-0.631,0.631
110,1,0,0,1,1,NaN,NaN,NaN,2,-0.631,0.631
110,1,0,1,3,1,419,1,0.419,1,-0.631,0.631
111,0,0,0,1,1,482,0,-0.482,1,-0.631,0.631
111,0,0,1,3,1,293,1,0.293,1,-0.631,0.631
111,0,1,0,2,2,539,0,-0.539,1,-0.631,0.631
111,0,0,1,3,1,368,0,-0.368,1,-0.631,0.631
111,0,0,1,3,1,411,1,0.411,1,-0.631,0.631
111,0,1,1,4,2,496,1,0.496,1,-0.631,0.631
111,0,0,1,3,1,329,1,0.329,1,-0.631,0.631
111,0,1,1,4,2,275,1,0.275,1,-0.631,0.631
111,0,1,0,2,2,567,0,-0.567,1,-0.631,0.631
111,0,1,1,4,2,337,1,0.337,1,-0.631,0.631
111,0,0,0,1,1,361,1,0.361,1,-0.631,0.631
111,0,0,0,1,1,620,0,-0.62,1,-0.631,0.631
111,0,0,0,1,1,470,1,0.47,1,-0.631,0.631
111,0,1,0,2,2,455,0,-0.455,1,-0.631,0.631
111,0,0,1,3,1,485,0,-0.485,1,-0.631,0.631
111,0,0,1,3,1,492,0,-0.492,1,-0.631,0.631
111,0,1,1,4,2,430,1,0.43,1,-0.631,0.631
111,0,1,0,2,2,405,1,0.405,1,-0.631,0.631
111,0,0,1,3,1,489,1,0.489,1,-0.631,0.631
111,0,1,1,4,2,423,1,0.423,1,-0.631,0.631
111,0,0,1,3,1,487,1,0.487,1,-0.631,0.631
111,0,1,1,4,2,402,1,0.402,1,-0.631,0.631
111,0,0,1,3,1,436,1,0.436,1,-0.631,0.631
111,0,1,0,2,2,NaN,NaN,NaN,0,-0.631,0.631
111,0,0,0,1,1,596,0,-0.596,1,-0.631,0.631
111,0,1,0,2,2,562,0,-0.562,1,-0.631,0.631
111,0,1,0,2,2,608,1,0.608,1,-0.631,0.631
111,0,1,0,2,2,574,0,-0.574,1,-0.631,0.631
111,0,0,0,1,1,546,0,-0.546,1,-0.631,0.631
111,0,1,1,4,2,382,1,0.382,1,-0.631,0.631
111,0,0,1,3,1,554,1,0.554,1,-0.631,0.631
111,0,0,0,1,1,408,0,-0.408,1,-0.631,0.631
111,0,1,0,2,2,360,0,-0.36,1,-0.631,0.631
111,0,1,1,4,2,563,1,0.563,1,-0.631,0.631
111,0,1,0,2,2,453,0,-0.453,1,-0.631,0.631
111,0,0,1,3,1,446,0,-0.446,1,-0.631,0.631
111,0,0,0,1,1,377,0,-0.377,1,-0.631,0.631
111,0,0,1,3,1,494,1,0.494,1,-0.631,0.631
111,0,0,0,1,1,534,0,-0.534,1,-0.631,0.631
111,0,1,1,4,2,474,0,-0.474,1,-0.631,0.631
111,0,0,1,3,1,490,1,0.49,1,-0.631,0.631
111,0,1,1,4,2,350,1,0.35,1,-0.631,0.631
